"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Jackson Anthrop","WR","13","6","73","12.2","0","4","14","3.5","0","740","","purdue","2021"
"2","TJ Sheffield","WR","12","7","75","10.7","0","14","109","7.8","0","505","","purdue","2021"
"3","Ben Furtney","LB","11","1","6","6.0","0","0","0","","0","6","","purdue","2021"
"4","Andrew Sowinski","WR","7","0","0","","0","2","0","0.0","0","15","","purdue","2021"
"5","Marcellus Moore","WR","3","4","69","17.3","0","0","0","","0","85","","purdue","2021"
