"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Brian Battie","RB","12","33","659","20.0","0","0","0","","0","1935","","south-florida","2022"
"2","Timarcus Simpson","CB","12","1","0","0.0","0","0","0","","0","0","","south-florida","2022"
"3","Jimmy Horn Jr.","WR","11","7","209","29.9","1","0","0","","0","855","","south-florida","2022"
"4","Michel Dukes","RB","11","4","106","26.5","0","0","0","","0","366","","south-florida","2022"
"5","Sean Atkins","WR","11","1","2","2.0","0","8","64","8.0","0","313","","south-florida","2022"
"6","Xavier Weaver","WR","9","0","0","","0","4","36","9.0","0","755","","south-florida","2022"
"7","Jason Albritton","RB","6","1","18","18.0","0","0","0","","0","90","","south-florida","2022"
