"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Aaron Bedgood","WR","13","2","42","21.0","0","0","9","","1","124","","coastal-carolina","2021"
"2","Alex Spillum","S","13","0","0","","0","1","50","50.0","1","50","","coastal-carolina","2021"
"3","Braydon Bennett","RB","13","1","23","23.0","0","0","0","","0","954","","coastal-carolina","2021"
"4","Jacob Proche","CB","13","0","0","","0","2","-6","-3.0","0","-6","","coastal-carolina","2021"
"5","Jaivon Heiligh","WR","13","1","19","19.0","0","13","77","5.9","0","1224","","coastal-carolina","2021"
"6","JT Killen","LB","13","1","8","8.0","0","0","0","","0","8","","coastal-carolina","2021"
"7","Manny Stokes Jr.","CB","13","13","239","18.4","0","0","0","","0","254","","coastal-carolina","2021"
"8","Fred Jackson","WR","11","8","183","22.9","0","0","0","","0","183","","coastal-carolina","2021"
"9","Tavyn Jackson","S","8","1","28","28.0","0","0","0","","0","28","","coastal-carolina","2021"
