"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Alaka'i Gilman","S","12","1","23","23.0","0","0","0","","0","23","","stanford","2022"
"2","Jonathan McGill","S","12","1","12","12.0","0","0","0","","0","12","","stanford","2022"
"3","Sam Roush","TE","12","1","8","8.0","0","0","0","","0","42","","stanford","2022"
"4","Shield Taylor","FB","11","2","13","6.5","0","0","0","","0","39","","stanford","2022"
"5","Brendon Barrow","RB","8","9","218","24.2","0","0","0","","0","322","","stanford","2022"
"6","Casey Filkins","RB","7","3","66","22.0","0","8","51","6.4","0","800","","stanford","2022"
"7","Jason Thompson","WR","6","17","335","19.7","0","4","14","3.5","0","349","","stanford","2022"
"8","Bryce Farrell","WR","4","10","200","20.0","0","2","-1","-0.5","0","199","","stanford","2022"
"9","E.J. Smith","RB","2","1","13","13.0","0","0","0","","0","282","","stanford","2022"
