"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Karsyn Pupunu","WR","13","0","0","","0","1","15","15.0","0","86","","hawaii","2023"
"2","Koali Nishigaya","WR","13","0","0","","0","1","4","4.0","0","326","","hawaii","2023"
"3","Steven McBride","WR","13","0","0","","0","12","68","5.7","0","1092","","hawaii","2023"
"4","Chuuky Hines","WR","12","4","61","15.3","0","0","0","","0","161","","hawaii","2023"
"5","Cameron Stone","CB","11","16","331","20.7","0","1","14","14.0","0","345","","hawaii","2023"
"6","Jordan Johnson","RB","6","1","18","18.0","0","0","0","","0","270","","hawaii","2023"
