"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Dean Patterson","WR","12","1","21","21.0","0","3","3","1.0","0","303","","florida-international","2022"
"2","Eric Wilson Jr.","RB","12","6","116","19.3","0","0","0","","0","479","","florida-international","2022"
"3","Keegan Davis","DL","12","1","9","9.0","0","0","0","","0","9","","florida-international","2022"
"4","Lexington Joseph","RB","12","27","566","21.0","0","0","0","","0","1271","","florida-international","2022"
"5","Tyrese Chambers","WR","10","0","0","","0","8","28","3.5","0","580","","florida-international","2022"
