"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Christian Leary","WR","13","21","463","22.0","0","0","0","","0","770","","georgia-tech","2023"
"2","Jamal Haynes","RB","13","2","47","23.5","0","0","0","","0","1257","","georgia-tech","2023"
"3","Rodney Shelley","DB","13","0","0","","0","4","32","8.0","0","32","","georgia-tech","2023"
"4","Dominick Blaylock","WR","11","0","0","","0","8","89","11.1","0","426","","georgia-tech","2023"
