"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Eric Gray","RB","13","4","72","18.0","0","2","0","0.0","0","713","","oklahoma","2021"
"2","Marvin Mims","WR","13","2","51","25.5","0","10","69","6.9","0","840","","oklahoma","2021"
"3","Mario Williams","WR","12","5","108","21.6","0","0","0","","0","500","","oklahoma","2021"
"4","Marcus Major","RB","6","1","13","13.0","0","0","0","","0","108","","oklahoma","2021"
