"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Andrew Erickson","WR","11","5","95","19.0","0","3","11","3.7","0","244","","new-mexico","2021"
"2","Luke Wysong","WR","11","15","304","20.3","0","7","77","11.0","1","717","","new-mexico","2021"
"3","Donte Martin","CB","10","2","75","37.5","0","0","0","","0","91","","new-mexico","2021"
"4","Chad Alexander","RB","7","3","53","17.7","0","3","27","9.0","0","133","","new-mexico","2021"
"5","Deuce Jones","CB","6","0","0","","0","1","-4","-4.0","0","-4","","new-mexico","2021"
"6","Emmanuel Logan-Greene","WR","4","9","299","33.2","0","2","85","42.5","0","548","","new-mexico","2021"
"7","Peyton Dixon","RB","3","6","135","22.5","0","0","0","","0","255","","new-mexico","2021"
"8","Michael Buckley","WR","1","1","32","32.0","0","0","0","","0","32","","new-mexico","2021"
