"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Julian Gray","WR","13","16","380","23.8","0","0","0","","0","535","","north-carolina-state","2022"
"2","Thayer Thomas","WR","13","0","0","","0","17","128","7.5","0","763","","north-carolina-state","2022"
"3","Jordan Houston","RB","12","3","58","19.3","0","0","0","","0","815","","north-carolina-state","2022"
"4","Jalen Coit","WR","7","0","0","","0","1","12","12.0","0","22","","north-carolina-state","2022"
