"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Brian Battie","RB","12","20","650","32.5","3","0","0","","0","1041","AA","south-florida","2021"
"2","Jimmy Horn Jr.","WR","12","9","114","12.7","0","0","0","","0","534","","south-florida","2021"
"3","Mitchell Brinkman","TE","12","3","25","8.3","0","0","0","","0","198","","south-florida","2021"
"4","Omarion Dollison","WR","12","1","14","14.0","0","0","0","","0","230","","south-florida","2021"
"5","Gunnar Greenwald","TE","10","1","0","0.0","0","0","0","","0","0","","south-florida","2021"
"6","Xavier Weaver","WR","10","0","0","","0","9","116","12.9","0","834","","south-florida","2021"
"7","Bryce Miller","WR","7","0","0","","0","1","4","4.0","0","114","","south-florida","2021"
