"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Aron Cruickshank","WR","12","18","370","20.6","0","11","43","3.9","0","913","","rutgers","2022"
"2","Christian Dremel","WR","12","1","24","24.0","0","0","0","","0","44","","rutgers","2022"
"3","Max Melton","DB","12","0","0","","0","1","28","28.0","0","29","","rutgers","2022"
"4","Joshua Youngblood","WR","9","6","129","21.5","0","0","0","","0","206","","rutgers","2022"
"5","Rashad Rochelle","WR","9","1","18","18.0","0","0","0","","0","125","","rutgers","2022"
