"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Dylan Drummond","WR","13","4","57","14.3","0","3","6","2.0","0","767","","eastern-michigan","2021"
"2","Hassan Beydoun","WR","13","15","284","18.9","0","9","62","6.9","0","1363","","eastern-michigan","2021"
"3","Luke Cameron","LB","13","1","15","15.0","0","0","0","","0","15","","eastern-michigan","2021"
"4","Jawon Hamilton","RB","11","5","80","16.0","0","0","0","","0","710","","eastern-michigan","2021"
"5","Jeff Hubbard","DB","11","0","0","","0","1","-8","-8.0","0","26","","eastern-michigan","2021"
"6","I'Shawn Stewart","WR","9","1","21","21.0","0","0","0","","0","56","","eastern-michigan","2021"
"7","Carter Stagner","DL","6","1","2","2.0","0","0","0","","0","2","","eastern-michigan","2021"
