"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Jha'Quan Jackson","WR","12","26","551","21.2","0","14","132","9.4","0","1003","","tulane","2021"
"2","Shae Wyatt","WR","12","1","20","20.0","0","0","0","","0","396","","tulane","2021"
"3","Tyjae Spears","RB","12","2","36","18.0","0","0","0","","0","1044","","tulane","2021"
"4","Will Wallace","TE","11","1","0","0.0","0","0","0","","0","179","","tulane","2021"
"5","Bryce Bohanon","WR","3","0","0","","0","2","12","6.0","0","24","","tulane","2021"
