"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Calvin Camp","RB","12","6","136","22.7","0","0","0","","0","901","","charlotte","2021"
"2","Keith Pearson Jr.","WR","12","4","99","24.8","0","0","0","","0","344","","charlotte","2021"
"3","Shadrick Byrd","RB","12","27","616","22.8","0","0","0","","0","1455","","charlotte","2021"
"4","Cameron Dollar","WR","11","0","0","","0","2","5","2.5","0","102","","charlotte","2021"
"5","Victor Tucker","WR","11","0","0","","0","2","8","4.0","0","676","","charlotte","2021"
"6","Geovonte' Howard","CB","10","0","0","","0","2","21","10.5","0","21","","charlotte","2021"
"7","Henry Rutledge","RB","4","1","9","9.0","0","0","0","","0","17","","charlotte","2021"
