"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Adam Beale","WR","14","0","0","","0","31","252","8.1","0","282","","toledo","2022"
"2","Jacquez Stuart","RB","14","14","259","18.5","0","0","0","","0","1074","","toledo","2022"
"3","Jerjuan Newton","WR","14","2","17","8.5","0","0","0","","0","846","","toledo","2022"
"4","Demeer Blankumsee","WR","11","1","1","1.0","0","0","0","","0","513","","toledo","2022"
"5","Junior Vandeross III","WR","11","3","44","14.7","0","0","0","","0","62","","toledo","2022"
"6","Nasir Bowers","CB","10","1","21","21.0","0","0","0","","0","21","","toledo","2022"
"7","Jalen Riven","LB","3","1","0","0.0","0","0","0","","0","0","","toledo","2022"
