"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Charles Rogers","LB","12","1","13","13.0","0","0","0","","0","13","","san-jose-state","2022"
"2","Nehemiah Shelton","DB","12","0","0","","0","1","5","5.0","0","28","","san-jose-state","2022"
"3","Shamar Garrett","RB","11","16","291","18.2","0","1","0","0.0","0","399","","san-jose-state","2022"
"4","Isaac Jernagin","WR","10","5","78","15.6","0","0","0","","0","153","","san-jose-state","2022"
"5","Isaiah Hamilton","WR","8","0","0","","0","4","34","8.5","0","273","","san-jose-state","2022"
