"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","John Paul Richardson","WR","12","0","0","","0","6","83","13.8","0","631","","texas-christian","2023"
"2","Jojo Earle","WR","12","0","0","","0","6","39","6.5","0","290","","texas-christian","2023"
"3","Major Everhart","WR","12","29","647","22.3","0","0","0","","0","870","","texas-christian","2023"
"4","Shadrach Banks","LB","12","2","27","13.5","0","0","0","","0","27","","texas-christian","2023"
"5","Lafayette Kaiuway","TE","4","1","1","1.0","0","0","0","","0","1","","texas-christian","2023"
