"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Ainias Smith","WR","12","0","0","","0","23","259","11.3","1","794","","texas-am","2021"
"2","Devon Achane","RB","12","9","301","33.4","1","0","0","","0","1472","","texas-am","2021"
"3","Jalen Preston","WR","12","1","14","14.0","0","0","0","","0","269","","texas-am","2021"
"4","Moose Muhammad III","WR","8","0","0","","0","7","61","8.7","0","214","","texas-am","2021"
"5","Yulkeith Brown","WR","5","1","21","21.0","0","0","0","","0","73","","texas-am","2021"
