"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Jalon Kilgore","DB","12","0","0","","0","9","49","5.4","0","49","","south-carolina","2023"
"2","Xavier Legette","WR","12","10","213","21.3","0","0","0","","0","1459","","south-carolina","2023"
"3","Dakereon Joyner","RB","10","4","64","16.0","0","0","0","","0","301","","south-carolina","2023"
"4","Juju McDowell","RB","10","4","62","15.5","0","0","0","","0","230","","south-carolina","2023"
"5","Tyshawn Russell","WR","10","1","12","12.0","0","0","0","","0","93","","south-carolina","2023"
"6","Ahmarean Brown","WR","9","0","0","","0","1","3","3.0","0","268","","south-carolina","2023"
"7","Grayson Mains","OL","9","1","1","1.0","0","0","0","","0","1","","south-carolina","2023"
"8","Eddie Lewis","WR","8","0","0","","0","3","28","9.3","0","148","","south-carolina","2023"
