"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Jalen Preston","WR","12","9","147","16.3","0","0","0","","0","236","","texas-am","2022"
"2","Devon Achane","RB","10","11","312","28.4","1","0","0","","0","1610","","texas-am","2022"
"3","Evan Stewart","WR","10","1","19","19.0","0","0","0","","0","667","","texas-am","2022"
"4","Moose Muhammad III","WR","10","0","0","","0","14","94","6.7","0","704","","texas-am","2022"
"5","Le'Veon Moss","RB","7","2","32","16.0","0","0","0","","0","154","","texas-am","2022"
"6","Ainias Smith","WR","4","0","0","","0","8","27","3.4","0","329","","texas-am","2022"
