"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Caden Holt","LB","13","1","0","0.0","0","0","0","","0","0","","texas-san-antonio","2022"
"2","Dadrian Taylor","LB","13","3","25","8.3","0","0","0","","0","101","","texas-san-antonio","2022"
"3","Joshua Cephus","WR","13","1","12","12.0","0","9","36","4.0","0","1043","","texas-san-antonio","2022"
"4","Trumane Bell II","DL","13","1","12","12.0","0","0","0","","0","12","","texas-san-antonio","2022"
"5","Chris Carpenter","WR","12","11","316","28.7","1","5","36","7.2","0","444","","texas-san-antonio","2022"
"6","Gavin Sharp","TE","10","1","0","0.0","0","0","0","","0","76","","texas-san-antonio","2022"
"7","De'Corian Clark","WR","9","2","30","15.0","0","0","0","","0","771","","texas-san-antonio","2022"
