"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Cameron Seldon","RB","13","3","36","12.0","0","0","0","","0","142","","tennessee","2023"
"2","Dee Williams","DB","13","12","257","21.4","0","20","259","13.0","1","526","","tennessee","2023"
"3","Squirrel White","WR","13","0","0","","0","1","0","0.0","0","816","","tennessee","2023"
