"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Erik Brooks","WR","13","0","0","","0","1","-2","-2.0","0","182","","fresno-state","2021"
"2","Jordan Mims","RB","13","13","285","21.9","0","0","0","","0","1319","","fresno-state","2021"
"3","Raymond Pauwels","TE","13","1","10","10.0","0","0","0","","0","136","","fresno-state","2021"
"4","Zane Pope","WR","13","0","0","","0","6","26","4.3","0","500","","fresno-state","2021"
"5","Jordan Brown","WR","11","3","19","6.3","0","0","0","","0","30","","fresno-state","2021"
"6","Ronnie Rivers","RB","11","1","13","13.0","0","9","22","2.4","0","1187","","fresno-state","2021"
"7","Malik Sherrod","RB","8","9","177","19.7","0","0","0","","0","218","","fresno-state","2021"
