"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Adam Randall","WR","13","1","15","15.0","0","0","0","","0","265","","clemson","2023"
"2","Josh Sapp","TE","13","1","4","4.0","0","0","0","","0","64","","clemson","2023"
"3","Tyler Brown","WR","13","0","0","","0","5","74","14.8","0","646","","clemson","2023"
"4","Will Shipley","RB","12","7","200","28.6","0","0","0","","0","1271","","clemson","2023"
"5","Hamp Greene","WR","11","0","0","","0","15","94","6.3","0","112","","clemson","2023"
"6","Antonio Williams","WR","5","0","0","","0","3","14","4.7","0","238","","clemson","2023"
"7","Jay Haynes","RB","3","1","18","18.0","0","0","0","","0","73","","clemson","2023"
"8","Jarvis Green","RB","2","1","36","36.0","0","0","0","","0","40","","clemson","2023"
"9","Misun Kelley","WR","2","1","14","14.0","0","0","0","","0","14","","clemson","2023"
