"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Daequan Hardy","CB","13","2","28","14.0","0","0","0","","0","46","","penn-state","2022"
"2","Kaytron Allen","RB","13","2","37","18.5","0","0","0","","0","1092","","penn-state","2022"
"3","Mitchell Tinsley","WR","13","0","0","","0","4","4","1.0","0","581","","penn-state","2022"
"4","Nicholas Singleton","RB","13","14","349","24.9","1","0","0","","0","1495","","penn-state","2022"
"5","Omari Evans","WR","13","2","33","16.5","0","0","0","","0","95","","penn-state","2022"
"6","Marquis Wilson","CB","11","0","0","","0","2","2","1.0","0","2","","penn-state","2022"
"7","Parker Washington","WR","10","0","0","","0","18","99","5.5","0","718","","penn-state","2022"
