"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Kris Hutson","WR","13","12","238","19.8","0","10","42","4.2","0","752","","oregon","2022"
"2","Bucky Irving","RB","13","5","123","24.6","0","0","0","","0","1480","","oregon","2022"
"3","Terrance Ferguson","TE","13","1","0","0.0","0","0","0","","0","391","","oregon","2022"
"4","Josh Delgado","WR","12","1","21","21.0","0","2","7","3.5","0","40","","oregon","2022"
"5","Sean Dollars","RB","12","2","27","13.5","0","0","0","","0","358","","oregon","2022"
"6","Chase Cota","WR","10","0","0","","0","1","15","15.0","0","512","","oregon","2022"
"7","Seven McGee","WR","7","6","99","16.5","0","0","0","","0","155","","oregon","2022"
