"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Cam Davis","RB","12","2","32","16.0","0","2","25","12.5","0","335","","san-diego-state","2023"
"2","Dezjhon Malone","CB","12","0","0","","0","3","37","12.3","0","37","","san-diego-state","2023"
"3","Jaylon Armstead","RB","12","1","20","20.0","0","0","0","","0","484","","san-diego-state","2023"
"4","Kenan Christon","RB","12","15","331","22.1","0","0","0","","0","910","","san-diego-state","2023"
"5","Mark Redman","TE","12","1","16","16.0","0","0","0","","0","424","","san-diego-state","2023"
"6","Martin Blake","RB","12","3","79","26.3","0","0","0","","0","297","","san-diego-state","2023"
"7","Eric Butler","S","11","0","0","","0","2","23","11.5","0","23","","san-diego-state","2023"
"8","Mekhi Shaw","WR","10","1","9","9.0","0","14","101","7.2","0","485","","san-diego-state","2023"
"9","Sheldon Canley","RB","5","6","102","17.0","0","0","0","","0","102","","san-diego-state","2023"
