"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Isaiah Bowser","RB","14","2","27","13.5","0","0","0","","0","1011","","central-florida","2022"
"2","Johnny Richardson","RB","14","5","78","15.6","0","0","0","","0","570","","central-florida","2022"
"3","Xavier Townsend","WR","14","3","47","15.7","0","19","177","9.3","0","378","","central-florida","2022"
"4","R.J. Harvey","RB","13","1","20","20.0","0","0","0","","0","1031","","central-florida","2022"
"5","Ryan O'Keefe","WR","13","22","448","20.4","0","0","0","","0","1395","","central-florida","2022"
"6","Divaad Wilson","DB","12","0","0","","0","5","33","6.6","0","54","","central-florida","2022"
"7","Trillion Coles","RB","11","1","19","19.0","0","0","0","","0","19","","central-florida","2022"
