"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Baylin Brooks","WR","12","0","0","","0","0.0","15","261","17.4","1","21.8","15","261","17.4","1","","san-diego-state","2023"
"2","Cam Davis","RB","12","52","225","4.3","0","18.8","16","53","3.3","0","4.4","68","278","4.1","0","","san-diego-state","2023"
"3","Martin Blake","RB","12","28","103","3.7","1","8.6","10","115","11.5","0","9.6","38","218","5.7","1","","san-diego-state","2023"
"4","Jack Browning","K","12","1","0","0.0","0","0.0","1","-2","-2.0","0","-0.2","2","-2","-1.0","0","","san-diego-state","2023"
"5","Jalen Mayden","QB","12","128","528","4.1","5","44.0","0","0","","0","0.0","128","528","4.1","5","","san-diego-state","2023"
"6","Mark Redman","TE","12","0","0","","0","0.0","38","408","10.7","3","34.0","38","408","10.7","3","","san-diego-state","2023"
"7","Jaylon Armstead","RB","12","103","448","4.3","8","37.3","3","16","5.3","0","1.3","106","464","4.4","8","","san-diego-state","2023"
"8","Josh Nicholson","WR","12","2","7","3.5","0","0.6","13","113","8.7","1","9.4","15","120","8.0","1","","san-diego-state","2023"
"9","Kenan Christon","RB","12","96","378","3.9","0","31.5","29","201","6.9","1","16.8","125","579","4.6","1","","san-diego-state","2023"
"10","Brionne Penny","WR","11","0","0","","0","0.0","24","290","12.1","1","26.4","24","290","12.1","1","","san-diego-state","2023"
"11","Leo Kemp","RB","11","0","0","","0","0.0","2","13","6.5","1","1.2","2","13","6.5","1","","san-diego-state","2023"
"12","Cameron Harpole","TE","11","0","0","","0","0.0","7","69","9.9","0","6.3","7","69","9.9","0","","san-diego-state","2023"
"13","Mekhi Shaw","WR","10","0","0","","0","0.0","28","375","13.4","2","37.5","28","375","13.4","2","","san-diego-state","2023"
"14","Phillippe Wesley II","WR","9","0","0","","0","0.0","11","124","11.3","0","13.8","11","124","11.3","0","","san-diego-state","2023"
"15","Nick Gardinera","FB","7","1","0","0.0","0","0.0","0","0","","0","0.0","1","0","0.0","0","","san-diego-state","2023"
"16","Lucky Sutton","RB","5","30","157","5.2","2","31.4","0","0","","0","0.0","30","157","5.2","2","","san-diego-state","2023"
"17","Jordan Napier","WR","4","0","0","","0","0.0","1","-2","-2.0","0","-0.5","1","-2","-2.0","0","","san-diego-state","2023"
"18","Jay Rudolph","TE","4","0","0","","0","0.0","4","27","6.8","0","6.8","4","27","6.8","0","","san-diego-state","2023"
"19","Tobin O'Dell","QB","3","4","13","3.3","0","4.3","0","0","","0","0.0","4","13","3.3","0","","san-diego-state","2023"
