"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Gunnar Henderson","WR","15","0","0","","0","0.0","11","223","20.3","2","14.9","11","223","20.3","2","","texas-christian","2022"
"2","Trent Battle","RB","15","9","38","4.2","0","2.5","7","91","13.0","0","6.1","16","129","8.1","0","","texas-christian","2022"
"3","Taye Barber","WR","15","1","-2","-2.0","0","-0.1","37","613","16.6","5","40.9","38","611","16.1","5","","texas-christian","2022"
"4","Savion Williams","WR","15","0","0","","0","0.0","29","392","13.5","4","26.1","29","392","13.5","4","","texas-christian","2022"
"5","Max Duggan","QB","15","137","423","3.1","9","28.2","1","1","1.0","0","0.1","138","424","3.1","9","H-2","texas-christian","2022"
"6","Jared Wiley","TE","15","0","0","","0","0.0","24","245","10.2","4","16.3","24","245","10.2","4","","texas-christian","2022"
"7","Blair Conwright","WR","15","0","0","","0","0.0","5","63","12.6","0","4.2","5","63","12.6","0","","texas-christian","2022"
"8","Geor'Quarius Spivey","TE","15","0","0","","0","0.0","11","136","12.4","1","9.1","11","136","12.4","1","","texas-christian","2022"
"9","Emari Demercado","RB","15","121","681","5.6","6","45.4","13","65","5.0","1","4.3","134","746","5.6","7","","texas-christian","2022"
"10","Chase Curtis","WR","15","0","0","","0","0.0","1","37","37.0","0","2.5","1","37","37.0","0","","texas-christian","2022"
"11","Emani Bailey","RB","14","31","250","8.1","2","17.9","7","43","6.1","0","3.1","38","293","7.7","2","","texas-christian","2022"
"12","Derius Davis","WR","14","3","30","10.0","1","2.1","42","531","12.6","5","37.9","45","561","12.5","6","","texas-christian","2022"
"13","Jordan Hudson","WR","14","0","0","","0","0.0","14","174","12.4","3","12.4","14","174","12.4","3","","texas-christian","2022"
"14","Kendre Miller","RB","14","224","1399","6.2","17","99.9","16","116","7.3","0","8.3","240","1515","6.3","17","","texas-christian","2022"
"15","Quentin Johnston","WR","14","3","-7","-2.3","0","-0.5","60","1069","17.8","6","76.4","63","1062","16.9","6","","texas-christian","2022"
"16","Blake Nowell","WR","13","0","0","","0","0.0","6","86","14.3","0","6.6","6","86","14.3","0","","texas-christian","2022"
"17","Corey Wren","RB","7","6","34","5.7","0","4.9","3","3","1.0","0","0.4","9","37","4.1","0","","texas-christian","2022"
"18","Chase Jackson","WR","7","0","0","","0","0.0","2","7","3.5","0","1.0","2","7","3.5","0","","texas-christian","2022"
"19","Sam Jackson","QB","5","9","64","7.1","2","12.8","0","0","","0","0.0","9","64","7.1","2","","texas-christian","2022"
"20","Chandler Morris","QB","4","6","24","4.0","0","6.0","0","0","","0","0.0","6","24","4.0","0","","texas-christian","2022"
"21","Quincy Brown","WR","2","0","0","","0","0.0","3","31","10.3","2","15.5","3","31","10.3","2","","texas-christian","2022"
