"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Jakarius Caston","WR","12","4","32","8.0","1","2.7","33","621","18.8","6","51.8","37","653","17.6","7","","southern-mississippi","2023"
"2","Zay Franks","CB","12","0","0","","0","0.0","1","7","7.0","0","0.6","1","7","7.0","0","","southern-mississippi","2023"
"3","Tyquan Henderson","WR","12","0","0","","0","0.0","9","90","10.0","1","7.5","9","90","10.0","1","","southern-mississippi","2023"
"4","Tiaquelin Mims","WR","12","5","28","5.6","0","2.3","39","445","11.4","2","37.1","44","473","10.8","2","","southern-mississippi","2023"
"5","Latreal Jones","WR","12","0","0","","0","0.0","36","498","13.8","3","41.5","36","498","13.8","3","","southern-mississippi","2023"
"6","Justyn Reid","TE","12","0","0","","0","0.0","1","13","13.0","0","1.1","1","13","13.0","0","","southern-mississippi","2023"
"7","Antavious Willis","RB","12","6","28","4.7","0","2.3","3","41","13.7","0","3.4","9","69","7.7","0","","southern-mississippi","2023"
"8","Frank Gore Jr.","RB","12","231","1131","4.9","10","94.3","27","221","8.2","3","18.4","258","1352","5.2","13","","southern-mississippi","2023"
"9","Chandler Pittman","WR","12","9","26","2.9","0","2.2","16","130","8.1","0","10.8","25","156","6.2","0","","southern-mississippi","2023"
"10","Avery White","TE","12","0","0","","0","0.0","1","5","5.0","0","0.4","1","5","5.0","0","","southern-mississippi","2023"
"11","Kenyon Clay","RB","11","40","179","4.5","1","16.3","1","5","5.0","0","0.5","41","184","4.5","1","","southern-mississippi","2023"
"12","Micheal Caraway Jr.","DB","11","0","0","","0","0.0","1","9","9.0","0","0.8","1","9","9.0","0","","southern-mississippi","2023"
"13","Billy Wiles","QB","11","57","19","0.3","1","1.7","0","0","","0","0.0","57","19","0.3","1","","southern-mississippi","2023"
"14","Rodrigues Clark","RB","10","76","429","5.6","2","42.9","3","11","3.7","0","1.1","79","440","5.6","2","","southern-mississippi","2023"
"15","Brandon Hayes","WR","10","0","0","","0","0.0","2","21","10.5","0","2.1","2","21","10.5","0","","southern-mississippi","2023"
"16","Cole Cavallo","TE","8","0","0","","0","0.0","9","96","10.7","0","12.0","9","96","10.7","0","","southern-mississippi","2023"
"17","Davis Dalton","WR","7","0","0","","0","0.0","6","75","12.5","0","10.7","6","75","12.5","0","","southern-mississippi","2023"
"18","Ethan Crawford","QB","6","42","96","2.3","1","16.0","0","0","","0","0.0","42","96","2.3","1","","southern-mississippi","2023"
"19","Holman Edwards","QB","4","9","-15","-1.7","0","-3.8","0","0","","0","0.0","9","-15","-1.7","0","","southern-mississippi","2023"
"20","JQ Gray","RB","1","3","6","2.0","0","6.0","0","0","","0","0.0","3","6","2.0","0","","southern-mississippi","2023"
