"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Joseph Mason","DL","12","1","27","27.0","0","2.3","0","0","","0","0.0","1","27","27.0","0","","louisiana-tech","2021"
"2","Tre Harris","WR","12","0","0","","0","0.0","40","562","14.1","4","46.8","40","562","14.1","4","","louisiana-tech","2021"
"3","Tahj Magee","WR","12","1","1","1.0","0","0.1","3","40","13.3","0","3.3","4","41","10.3","0","","louisiana-tech","2021"
"4","Smoke Harris","WR","12","2","4","2.0","0","0.3","71","756","10.6","6","63.0","73","760","10.4","6","","louisiana-tech","2021"
"5","Praise Okorie","WR","12","0","0","","0","0.0","1","4","4.0","0","0.3","1","4","4.0","0","","louisiana-tech","2021"
"6","Marcus Williams Jr.","RB","12","194","787","4.1","8","65.6","20","202","10.1","1","16.8","214","989","4.6","9","","louisiana-tech","2021"
"7","Jacob Adams","FB","12","0","0","","0","0.0","6","50","8.3","1","4.2","6","50","8.3","1","","louisiana-tech","2021"
"8","Griffin Hebert","WR","12","0","0","","0","0.0","27","289","10.7","2","24.1","27","289","10.7","2","","louisiana-tech","2021"
"9","Cesar Barajas","K","12","1","5","5.0","0","0.4","0","0","","0","0.0","1","5","5.0","0","","louisiana-tech","2021"
"10","Kyle Maxwell","WR","11","0","0","","0","0.0","9","119","13.2","1","10.8","9","119","13.2","1","","louisiana-tech","2021"
"11","Carson Rieder","FB","11","0","0","","0","0.0","1","48","48.0","0","4.4","1","48","48.0","0","","louisiana-tech","2021"
"12","Bub Means","WR","11","1","-8","-8.0","0","-0.7","22","430","19.5","2","39.1","23","422","18.3","2","","louisiana-tech","2021"
"13","Isaiah Graham","WR","10","0","0","","0","0.0","20","283","14.2","2","28.3","20","283","14.2","2","","louisiana-tech","2021"
"14","Harlan Dixon","RB","9","25","112","4.5","0","12.4","3","11","3.7","0","1.2","28","123","4.4","0","","louisiana-tech","2021"
"15","Keyon Brooks","RB","9","32","109","3.4","0","12.1","6","53","8.8","0","5.9","38","162","4.3","0","","louisiana-tech","2021"
"16","Greg Garner","RB","9","54","216","4.0","3","24.0","2","37","18.5","0","4.1","56","253","4.5","3","","louisiana-tech","2021"
"17","Kevin Dominique","RB","8","10","49","4.9","0","6.1","0","0","","0","0.0","10","49","4.9","0","","louisiana-tech","2021"
"18","Samuel Emilus","WR","8","0","0","","0","0.0","17","257","15.1","3","32.1","17","257","15.1","3","","louisiana-tech","2021"
"19","Aaron Allen","QB","7","12","-6","-0.5","0","-0.9","0","0","","0","0.0","12","-6","-0.5","0","","louisiana-tech","2021"
"20","Austin Kendall","QB","7","59","157","2.7","3","22.4","0","0","","0","0.0","59","157","2.7","3","","louisiana-tech","2021"
"21","JD Head","QB","4","18","17","0.9","2","4.3","0","0","","0","0.0","18","17","0.9","2","","louisiana-tech","2021"
"22","Solomon Lewis","WR","4","1","-4","-4.0","0","-1.0","0","0","","0","0.0","1","-4","-4.0","0","","louisiana-tech","2021"
"23","Keyon Henry-Brooks","RB","2","5","23","4.6","0","11.5","3","29","9.7","0","14.5","8","52","6.5","0","","louisiana-tech","2021"
