"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Toa Taua","RB","13","150","730","4.9","6","56.2","39","296","7.6","1","22.8","189","1026","5.4","7","","nevada","2021"
"2","Devonte Lee","RB","13","85","331","3.9","5","25.5","19","98","5.2","1","7.5","104","429","4.1","6","","nevada","2021"
"3","Jamaal Bell","WR","13","1","-6","-6.0","0","-0.5","14","119","8.5","1","9.2","15","113","7.5","1","","nevada","2021"
"4","Carson Strong","QB","12","51","-206","-4.0","0","-17.2","0","0","","0","0.0","51","-206","-4.0","0","","nevada","2021"
"5","Tory Horton","WR","12","0","0","","0","0.0","52","659","12.7","5","54.9","52","659","12.7","5","","nevada","2021"
"6","Reagan Roberson","TE","12","0","0","","0","0.0","2","10","5.0","0","0.8","2","10","5.0","0","","nevada","2021"
"7","Melquan Stovall","WR","12","1","-6","-6.0","0","-0.5","56","643","11.5","1","53.6","57","637","11.2","1","","nevada","2021"
"8","Justin Lockhart","WR","12","0","0","","0","0.0","35","470","13.4","2","39.2","35","470","13.4","2","","nevada","2021"
"9","Cole Turner","TE","11","0","0","","0","0.0","62","677","10.9","10","61.5","62","677","10.9","10","","nevada","2021"
"10","Peter Montini","LB","11","0","0","","0","0.0","1","25","25.0","0","2.3","1","25","25.0","0","","nevada","2021"
"11","Romeo Doubs","WR","11","1","4","4.0","0","0.4","80","1109","13.9","11","100.8","81","1113","13.7","11","","nevada","2021"
"12","Nate Cox","QB","10","18","34","1.9","1","3.4","0","0","","0","0.0","18","34","1.9","1","","nevada","2021"
"13","Avery Morrow","RB","10","11","120","10.9","1","12.0","8","68","8.5","0","6.8","19","188","9.9","1","","nevada","2021"
"14","Harry Ballard III","WR","9","0","0","","0","0.0","6","127","21.2","2","14.1","6","127","21.2","2","","nevada","2021"
"15","Tyrese Mack","WR","6","0","0","","0","0.0","2","27","13.5","0","4.5","2","27","13.5","0","","nevada","2021"
"16","Elijah Cooks","WR","4","0","0","","0","0.0","13","157","12.1","4","39.3","13","157","12.1","4","","nevada","2021"
"17","Carson Walters","WR","3","0","0","","0","0.0","2","4","2.0","0","1.3","2","4","2.0","0","","nevada","2021"
"18","Wesley Kommer","RB","3","4","7","1.8","0","2.3","4","22","5.5","0","7.3","8","29","3.6","0","","nevada","2021"
"19","Clay Millen","QB","2","1","4","4.0","0","2.0","0","0","","0","0.0","1","4","4.0","0","","nevada","2021"
"20","Dylan Overstreet","RB","1","3","5","1.7","0","5.0","0","0","","0","0.0","3","5","1.7","0","","nevada","2021"
