"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Isaiah Washington","WR","13","0","0","","0","0.0","25","321","12.8","1","24.7","25","321","12.8","1","","rutgers","2023"
"2","Shawn Bowman","TE","13","0","0","","0","0.0","4","24","6.0","0","1.8","4","24","6.0","0","","rutgers","2023"
"3","Kyle Monangai","RB","13","242","1262","5.2","8","97.1","8","78","9.8","0","6.0","250","1340","5.4","8","","rutgers","2023"
"4","JaQuae Jackson","WR","13","0","0","","0","0.0","22","361","16.4","1","27.8","22","361","16.4","1","","rutgers","2023"
"5","Ian Strong","WR","13","0","0","","0","0.0","16","230","14.4","2","17.7","16","230","14.4","2","","rutgers","2023"
"6","Gavin Wimsatt","QB","13","131","497","3.8","11","38.2","0","0","","0","0.0","131","497","3.8","11","","rutgers","2023"
"7","Christian Dremel","WR","13","0","0","","0","0.0","36","468","13.0","3","36.0","36","468","13.0","3","","rutgers","2023"
"8","Al-Shadee Salaam","DB","13","6","28","4.7","1","2.2","0","0","","0","0.0","6","28","4.7","1","","rutgers","2023"
"9","Max Patterson","WR","12","0","0","","0","0.0","1","5","5.0","0","0.4","1","5","5.0","0","","rutgers","2023"
"10","Samuel Brown V","RB","12","63","216","3.4","2","18.0","2","29","14.5","0","2.4","65","245","3.8","2","","rutgers","2023"
"11","Johnny Langan","TE","11","0","0","","0","0.0","14","121","8.6","0","11.0","14","121","8.6","0","","rutgers","2023"
"12","Aaron Young","RB","9","16","94","5.9","1","10.4","3","24","8.0","2","2.7","19","118","6.2","3","","rutgers","2023"
"13","Ja'shon Benjamin","RB","9","45","172","3.8","1","19.1","4","54","13.5","1","6.0","49","226","4.6","2","","rutgers","2023"
"14","Jesse Ofurie","WR","6","0","0","","0","0.0","2","11","5.5","0","1.8","2","11","5.5","0","","rutgers","2023"
"15","Famah Toure","WR","2","0","0","","0","0.0","2","24","12.0","0","12.0","2","24","12.0","0","","rutgers","2023"
"16","Dylan Braithwaite","WR","1","0","0","","0","0.0","1","10","10.0","0","10.0","1","10","10.0","0","","rutgers","2023"
"17","Chris Long","WR","1","0","0","","0","0.0","2","28","14.0","0","28.0","2","28","14.0","0","","rutgers","2023"
"18","Ajani Sheppard","QB","1","1","10","10.0","0","10.0","0","0","","0","0.0","1","10","10.0","0","","rutgers","2023"
