"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Anthony Simpson","WR","12","11","93","8.5","1","7.8","57","792","13.9","3","66.0","68","885","13.0","4","","massachusetts","2023"
"2","George Johnson","WR","12","0","0","","0","0.0","35","421","12.0","3","35.1","35","421","12.0","3","","massachusetts","2023"
"3","Gino Campiotti","TE","12","1","3","3.0","0","0.3","21","289","13.8","4","24.1","22","292","13.3","4","","massachusetts","2023"
"4","Kay'ron Adams","RB","12","236","1157","4.9","12","96.4","20","118","5.9","0","9.8","256","1275","5.0","12","","massachusetts","2023"
"5","Mark Pope","WR","12","5","9","1.8","0","0.8","33","420","12.7","1","35.0","38","429","11.3","1","","massachusetts","2023"
"6","Christian Wells","WR","11","2","-4","-2.0","0","-0.4","11","169","15.4","1","15.4","13","165","12.7","1","","massachusetts","2023"
"7","Eni Falayi","TE","11","0","0","","0","0.0","1","14","14.0","0","1.3","1","14","14.0","0","","massachusetts","2023"
"8","Gregory Desrosiers","RB","11","37","301","8.1","4","27.4","15","185","12.3","2","16.8","52","486","9.3","6","","massachusetts","2023"
"9","Shawn Harris Jr.","WR","11","2","6","3.0","0","0.5","16","152","9.5","0","13.8","18","158","8.8","0","","massachusetts","2023"
"10","Isaac Ross","WR","10","0","0","","0","0.0","3","9","3.0","0","0.9","3","9","3.0","0","","massachusetts","2023"
"11","Taisun Phommachanh","QB","9","48","38","0.8","2","4.2","0","0","","0","0.0","48","38","0.8","2","","massachusetts","2023"
"12","Jalen John","RB","8","10","31","3.1","0","3.9","0","0","","0","0.0","10","31","3.1","0","","massachusetts","2023"
"13","Carlos Davis","QB","4","20","19","1.0","0","4.8","0","0","","0","0.0","20","19","1.0","0","","massachusetts","2023"
"14","Ahmad Haston","QB","3","16","54","3.4","0","18.0","0","0","","0","0.0","16","54","3.4","0","","massachusetts","2023"
