"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Brayden Willis","TE","13","10","26","2.6","0","2.0","39","514","13.2","7","39.5","49","540","11.0","7","","oklahoma","2022"
"2","Zach Schmit","K","13","0","0","","0","0.0","2","5","2.5","1","0.4","2","5","2.5","1","","oklahoma","2022"
"3","Drake Stoops","WR","13","8","48","6.0","0","3.7","39","393","10.1","3","30.2","47","441","9.4","3","","oklahoma","2022"
"4","Gavin Freeman","WR","13","7","71","10.1","1","5.5","3","46","15.3","0","3.5","10","117","11.7","1","","oklahoma","2022"
"5","Jalil Farooq","WR","13","15","140","9.3","0","10.8","37","466","12.6","5","35.8","52","606","11.7","5","","oklahoma","2022"
"6","Marvin Mims","WR","13","2","3","1.5","0","0.2","54","1083","20.1","6","83.3","56","1086","19.4","6","","oklahoma","2022"
"7","Dillon Gabriel","QB","12","89","315","3.5","6","26.3","1","13","13.0","0","1.1","90","328","3.6","6","","oklahoma","2022"
"8","Eric Gray","RB","12","213","1366","6.4","11","113.8","33","229","6.9","0","19.1","246","1595","6.5","11","","oklahoma","2022"
"9","Trevon West","WR","12","1","7","7.0","0","0.6","0","0","","0","0.0","1","7","7.0","0","","oklahoma","2022"
"10","LV Bunkley-Shelton","WR","12","2","5","2.5","0","0.4","2","24","12.0","0","2.0","4","29","7.3","0","","oklahoma","2022"
"11","Theo Wease","WR","11","0","0","","0","0.0","19","378","19.9","4","34.4","19","378","19.9","4","","oklahoma","2022"
"12","Tawee Walker","RB","11","18","62","3.4","0","5.6","1","7","7.0","0","0.6","19","69","3.6","0","","oklahoma","2022"
"13","Jovantae Barnes","RB","11","116","519","4.5","5","47.2","5","26","5.2","0","2.4","121","545","4.5","5","","oklahoma","2022"
"14","Daniel Parker","TE","10","0","0","","0","0.0","4","28","7.0","0","2.8","4","28","7.0","0","","oklahoma","2022"
"15","Marcus Major","RB","9","56","227","4.1","4","25.2","8","61","7.6","1","6.8","64","288","4.5","5","","oklahoma","2022"
"16","Jayden Gibson","WR","9","0","0","","0","0.0","1","12","12.0","0","1.3","1","12","12.0","0","","oklahoma","2022"
"17","Davis Beville","QB","5","15","-15","-1.0","0","-3.0","0","0","","0","0.0","15","-15","-1.0","0","","oklahoma","2022"
"18","Kaden Helms","TE","3","0","0","","0","0.0","1","4","4.0","0","1.3","1","4","4.0","0","","oklahoma","2022"
"19","Nic Anderson","WR","3","1","5","5.0","0","1.7","0","0","","0","0.0","1","5","5.0","0","","oklahoma","2022"
"20","Javian Hester","WR","3","0","0","","0","0.0","1","13","13.0","0","4.3","1","13","13.0","0","","oklahoma","2022"
"21","Gavin Sawchuk","RB","2","17","105","6.2","1","52.5","1","8","8.0","0","4.0","18","113","6.3","1","","oklahoma","2022"
