"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Zeke Moore","TE","12","0","0","","0","0.0","13","66","5.1","2","5.5","13","66","5.1","2","","florida-atlantic","2023"
"2","Tony Johnson","WR","12","1","10","10.0","0","0.8","37","411","11.1","4","34.3","38","421","11.1","4","","florida-atlantic","2023"
"3","Marvin Alexander","WR","12","0","0","","0","0.0","10","104","10.4","1","8.7","10","104","10.4","1","","florida-atlantic","2023"
"4","LaJohntay Wester","WR","12","8","44","5.5","1","3.7","108","1168","10.8","8","97.3","116","1212","10.4","9","","florida-atlantic","2023"
"5","Daniel Richardson","QB","11","42","-62","-1.5","0","-5.6","0","0","","0","0.0","42","-62","-1.5","0","","florida-atlantic","2023"
"6","Larry McCammon III","RB","11","149","681","4.6","5","61.9","25","205","8.2","0","18.6","174","886","5.1","5","","florida-atlantic","2023"
"7","Kobe Lewis","RB","11","85","412","4.8","3","37.5","18","100","5.6","0","9.1","103","512","5.0","3","","florida-atlantic","2023"
"8","Kahlil Brantley","TE","11","0","0","","0","0.0","5","35","7.0","1","3.2","5","35","7.0","1","","florida-atlantic","2023"
"9","Je'Quan Burton","WR","11","1","15","15.0","0","1.4","24","277","11.5","2","25.2","25","292","11.7","2","","florida-atlantic","2023"
"10","Devin Price","WR","11","0","0","","0","0.0","7","120","17.1","1","10.9","7","120","17.1","1","","florida-atlantic","2023"
"11","Michael Johnson Jr.","QB","10","23","140","6.1","7","14.0","0","0","","0","0.0","23","140","6.1","7","","florida-atlantic","2023"
"12","Jymetre Hester","WR","9","0","0","","0","0.0","4","18","4.5","0","2.0","4","18","4.5","0","","florida-atlantic","2023"
"13","Jayshon Platt","WR","9","0","0","","0","0.0","2","7","3.5","0","0.8","2","7","3.5","0","","florida-atlantic","2023"
"14","Jackson Sumlin","TE","8","0","0","","0","0.0","4","29","7.3","0","3.6","4","29","7.3","0","","florida-atlantic","2023"
"15","Wyatt Sullivan","TE","8","0","0","","0","0.0","5","29","5.8","0","3.6","5","29","5.8","0","","florida-atlantic","2023"
"16","Keyvon Walker","RB","3","11","50","4.5","0","16.7","0","0","","0","0.0","11","50","4.5","0","","florida-atlantic","2023"
"17","Casey Thompson","QB","3","10","2","0.2","0","0.7","0","0","","0","0.0","10","2","0.2","0","","florida-atlantic","2023"
"18","Zuberi Mobley","RB","3","22","62","2.8","0","20.7","1","7","7.0","0","2.3","23","69","3.0","0","","florida-atlantic","2023"
"19","Xavier Terrell","RB","2","5","45","9.0","0","22.5","2","10","5.0","0","5.0","7","55","7.9","0","","florida-atlantic","2023"
"20","Robert Armes","RB","1","2","4","2.0","0","4.0","0","0","","0","0.0","2","4","2.0","0","","florida-atlantic","2023"
"21","Tyriq Starks","QB","1","4","-6","-1.5","0","-6.0","0","0","","0","0.0","4","-6","-1.5","0","","florida-atlantic","2023"
