"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Anthony Adkins","RB","14","79","363","4.6","5","25.9","0","0","","0","0.0","79","363","4.6","5","","army","2021"
"2","Tyrell Robinson","RB","14","78","615","7.9","3","43.9","13","382","29.4","3","27.3","91","997","11.0","6","","army","2021"
"3","Brandon Walters","RB","14","17","213","12.5","1","15.2","7","112","16.0","2","8.0","24","325","13.5","3","","army","2021"
"4","Jakobi Buchanan","RB","14","157","572","3.6","13","40.9","0","0","","0","0.0","157","572","3.6","13","","army","2021"
"5","Zach Harding","P","13","1","-13","-13.0","0","-1.0","0","0","","0","0.0","1","-13","-13.0","0","","army","2021"
"6","AJ Howard Jr.","RB","13","20","106","5.3","2","8.2","2","40","20.0","0","3.1","22","146","6.6","2","","army","2021"
"7","Isaiah Alston","WR","13","0","0","","0","0.0","25","479","19.2","3","36.8","25","479","19.2","3","","army","2021"
"8","Cole Caterbone","WR","13","0","0","","0","0.0","5","45","9.0","0","3.5","5","45","9.0","0","","army","2021"
"9","Cade Barnard","RB","13","38","153","4.0","0","11.8","1","12","12.0","0","0.9","39","165","4.2","0","","army","2021"
"10","Braheam Murphy","RB","12","12","51","4.3","0","4.3","5","114","22.8","3","9.5","17","165","9.7","3","","army","2021"
"11","Tyhier Tyler","QB","12","128","494","3.9","7","41.2","0","0","","0","0.0","128","494","3.9","7","","army","2021"
"12","Christian Anderson","QB","12","116","652","5.6","9","54.3","0","0","","0","0.0","116","652","5.6","9","","army","2021"
"13","Wilson Catoe","FB","11","20","71","3.6","2","6.5","0","0","","0","0.0","20","71","3.6","2","","army","2021"
"14","Tyson Riley","RB","10","50","232","4.6","2","23.2","0","0","","0","0.0","50","232","4.6","2","","army","2021"
"15","Joshua Lingenfelter","TE","10","0","0","","0","0.0","1","31","31.0","0","3.1","1","31","31.0","0","","army","2021"
"16","Reikan Donaldson","WR","10","2","1","0.5","0","0.1","2","15","7.5","0","1.5","4","16","4.0","0","","army","2021"
"17","Michael Roberts","WR","9","0","0","","0","0.0","2","13","6.5","0","1.4","2","13","6.5","0","","army","2021"
"18","Ryan Jackovic","WR","8","0","0","","0","0.0","1","37","37.0","0","4.6","1","37","37.0","0","","army","2021"
"19","Jabari Laws","QB","7","26","58","2.2","0","8.3","0","0","","0","0.0","26","58","2.2","0","","army","2021"
"20","Ay'Juan Marshall","RB","5","1","10","10.0","0","2.0","1","22","22.0","1","4.4","2","32","16.0","1","","army","2021"
"21","Markens Pierre","RB","4","3","28","9.3","1","7.0","0","0","","0","0.0","3","28","9.3","1","","army","2021"
"22","Justin Lescouflair","RB","4","4","16","4.0","0","4.0","0","0","","0","0.0","4","16","4.0","0","","army","2021"
"23","Jemel Jones","QB","4","30","124","4.1","1","31.0","0","0","","0","0.0","30","124","4.1","1","","army","2021"
"24","Laquan Veney","RB","3","3","30","10.0","0","10.0","0","0","","0","0.0","3","30","10.0","0","","army","2021"
"25","Sean Eckert","WR","3","0","0","","0","0.0","1","26","26.0","0","8.7","1","26","26.0","0","","army","2021"
"26","Shacori Williams","RB","3","13","41","3.2","1","13.7","0","0","","0","0.0","13","41","3.2","1","","army","2021"
"27","Cade Ballard","QB","3","7","40","5.7","0","13.3","0","0","","0","0.0","7","40","5.7","0","","army","2021"
"28","Maurice Bellan","QB","1","2","16","8.0","0","16.0","0","0","","0","0.0","2","16","8.0","0","","army","2021"
