"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Billy Dozier","WR","14","0","0","","0","0.0","2","4","2.0","0","0.3","2","4","2.0","0","","northern-illinois","2021"
"2","Tristen Tewes","TE","14","0","0","","0","0.0","10","101","10.1","0","7.2","10","101","10.1","0","","northern-illinois","2021"
"3","Trayvon Rudolph","WR","14","8","113","14.1","1","8.1","51","892","17.5","7","63.7","59","1005","17.0","8","","northern-illinois","2021"
"4","Messiah Travis","WR","14","0","0","","0","0.0","13","165","12.7","0","11.8","13","165","12.7","0","","northern-illinois","2021"
"5","Liam Soraghan","TE","14","0","0","","0","0.0","4","24","6.0","0","1.7","4","24","6.0","0","","northern-illinois","2021"
"6","Fabian McCray","WR","14","0","0","","0","0.0","2","14","7.0","0","1.0","2","14","7.0","0","","northern-illinois","2021"
"7","Clint Ratkovich","RB","14","105","461","4.4","13","32.9","15","124","8.3","2","8.9","120","585","4.9","15","","northern-illinois","2021"
"8","Mohamed Toure","WR","13","0","0","","0","0.0","4","34","8.5","0","2.6","4","34","8.5","0","","northern-illinois","2021"
"9","Rocky Lombardi","QB","13","94","472","5.0","9","36.3","0","0","","0","0.0","94","472","5.0","9","","northern-illinois","2021"
"10","Jevyon Ducker","RB","12","218","1184","5.4","3","98.7","1","15","15.0","0","1.3","219","1199","5.5","3","","northern-illinois","2021"
"11","Antario Brown","RB","10","81","538","6.6","5","53.8","0","0","","0","0.0","81","538","6.6","5","","northern-illinois","2021"
"12","Cole Tucker","WR","9","0","0","","0","0.0","41","575","14.0","3","63.9","41","575","14.0","3","","northern-illinois","2021"
"13","Miles Joiner","TE","9","0","0","","0","0.0","16","133","8.3","2","14.8","16","133","8.3","2","","northern-illinois","2021"
"14","Tyrice Richie","WR","9","5","6","1.2","0","0.7","44","540","12.3","1","60.0","49","546","11.1","1","","northern-illinois","2021"
"15","Mason Blakemore","RB","8","17","67","3.9","1","8.4","1","-4","-4.0","0","-0.5","18","63","3.5","1","","northern-illinois","2021"
"16","Erin Collins","RB","6","6","10","1.7","0","1.7","0","0","","0","0.0","6","10","1.7","0","","northern-illinois","2021"
"17","Harrison Waylee","RB","5","101","574","5.7","4","114.8","1","6","6.0","0","1.2","102","580","5.7","4","","northern-illinois","2021"
"18","Ethan Hampton","QB","3","5","-10","-2.0","0","-3.3","0","0","","0","0.0","5","-10","-2.0","0","","northern-illinois","2021"
