"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Jarrin Pierce","WR","13","0","0","","0","0.0","43","523","12.2","6","40.2","43","523","12.2","6","","middle-tennessee-state","2021"
"2","Zaylin Wood","DT","13","0","0","","0","0.0","1","6","6.0","1","0.5","1","6","6.0","1","","middle-tennessee-state","2021"
"3","Jordan Ferguson","DE","13","0","0","","0","0.0","1","6","6.0","0","0.5","1","6","6.0","0","","middle-tennessee-state","2021"
"4","Mike Diliello","QB","12","49","264","5.4","6","22.0","0","0","","0","0.0","49","264","5.4","6","","middle-tennessee-state","2021"
"5","CJ Windham","WR","12","0","0","","0","0.0","26","236","9.1","2","19.7","26","236","9.1","2","","middle-tennessee-state","2021"
"6","DJ England-Chisolm","WR","12","8","66","8.3","0","5.5","28","295","10.5","3","24.6","36","361","10.0","3","","middle-tennessee-state","2021"
"7","Frank Peasant","RB","12","79","304","3.8","3","25.3","6","26","4.3","0","2.2","85","330","3.9","3","","middle-tennessee-state","2021"
"8","Izaiah Gathings","WR","12","0","0","","0","0.0","24","302","12.6","1","25.2","24","302","12.6","1","","middle-tennessee-state","2021"
"9","Jaylin Lane","WR","12","11","93","8.5","1","7.8","42","466","11.1","4","38.8","53","559","10.5","5","","middle-tennessee-state","2021"
"10","Jimmy Marshall","WR","12","0","0","","0","0.0","45","510","11.3","6","42.5","45","510","11.3","6","","middle-tennessee-state","2021"
"11","Yusuf Ali","WR","11","3","15","5.0","0","1.4","45","472","10.5","4","42.9","48","487","10.1","4","","middle-tennessee-state","2021"
"12","Martell Pettaway","RB","11","81","372","4.6","3","33.8","5","30","6.0","0","2.7","86","402","4.7","3","","middle-tennessee-state","2021"
"13","JaMichael Thompson","WR","11","2","-12","-6.0","0","-1.1","9","72","8.0","0","6.5","11","60","5.5","0","","middle-tennessee-state","2021"
"14","Brad Anderson","RB","10","24","103","4.3","0","10.3","5","41","8.2","0","4.1","29","144","5.0","0","","middle-tennessee-state","2021"
"15","Amir Rasul","RB","9","46","110","2.4","0","12.2","4","23","5.8","0","2.6","50","133","2.7","0","","middle-tennessee-state","2021"
"16","Chase Cunningham","QB","8","44","118","2.7","0","14.8","1","5","5.0","0","0.6","45","123","2.7","0","","middle-tennessee-state","2021"
"17","Marquel Tinsley","WR","8","0","0","","0","0.0","2","18","9.0","1","2.3","2","18","9.0","1","","middle-tennessee-state","2021"
"18","Chaton Mobley","RB","8","52","241","4.6","2","30.1","4","16","4.0","0","2.0","56","257","4.6","2","","middle-tennessee-state","2021"
"19","Nicholas Vattiato","QB","6","25","27","1.1","0","4.5","0","0","","0","0.0","25","27","1.1","0","","middle-tennessee-state","2021"
"20","Elijah Metcalf","WR","4","0","0","","0","0.0","4","52","13.0","0","13.0","4","52","13.0","0","","middle-tennessee-state","2021"
"21","Micaleous Elder","WR","4","3","-12","-4.0","0","-3.0","0","0","","0","0.0","3","-12","-4.0","0","","middle-tennessee-state","2021"
"22","Bailey Hockman","QB","4","9","-62","-6.9","0","-15.5","0","0","","0","0.0","9","-62","-6.9","0","","middle-tennessee-state","2021"
"23","Bryce Bailey","WR","3","1","-1","-1.0","0","-0.3","0","0","","0","0.0","1","-1","-1.0","0","","middle-tennessee-state","2021"
"24","Jalen Montgomery","RB","2","7","19","2.7","0","9.5","0","0","","0","0.0","7","19","2.7","0","","middle-tennessee-state","2021"
"25","Tyler Sweet","WR","2","0","0","","0","0.0","1","5","5.0","0","2.5","1","5","5.0","0","","middle-tennessee-state","2021"
"26","Stone Frost","QB","1","1","3","3.0","0","3.0","0","0","","0","0.0","1","3","3.0","0","","middle-tennessee-state","2021"
"27","Terry Wilkins","RB","1","1","5","5.0","0","5.0","0","0","","0","0.0","1","5","5.0","0","","middle-tennessee-state","2021"
