"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Isaiah Epps","WR","12","0","0","","0","0.0","37","429","11.6","5","35.8","37","429","11.6","5","","tulsa","2022"
"2","J.C. Santana","WR","12","0","0","","0","0.0","53","859","16.2","7","71.6","53","859","16.2","7","","tulsa","2022"
"3","Bayne Tryon","TE","12","0","0","","0","0.0","1","7","7.0","0","0.6","1","7","7.0","0","","tulsa","2022"
"4","Keylon Stokes","WR","12","4","9","2.3","0","0.8","76","1224","16.1","8","102.0","80","1233","15.4","8","","tulsa","2022"
"5","Malachai Jones","WR","12","0","0","","0","0.0","37","470","12.7","2","39.2","37","470","12.7","2","","tulsa","2022"
"6","Ethan Hall","TE","11","0","0","","0","0.0","6","42","7.0","1","3.8","6","42","7.0","1","","tulsa","2022"
"7","Bill Jackson","RB","10","31","186","6.0","0","18.6","1","2","2.0","0","0.2","32","188","5.9","0","","tulsa","2022"
"8","Steven Anderson","RB","10","84","352","4.2","6","35.2","3","56","18.7","0","5.6","87","408","4.7","6","","tulsa","2022"
"9","Braylon Braxton","QB","9","55","145","2.6","5","16.1","1","13","13.0","0","1.4","56","158","2.8","5","","tulsa","2022"
"10","Davis Brin","QB","9","48","-77","-1.6","2","-8.6","0","0","","0","0.0","48","-77","-1.6","2","","tulsa","2022"
"11","Nick Rempert","WR","9","0","0","","0","0.0","1","3","3.0","0","0.3","1","3","3.0","0","","tulsa","2022"
"12","Jordan Ford","RB","8","56","288","5.1","0","36.0","5","24","4.8","2","3.0","61","312","5.1","2","","tulsa","2022"
"13","Marquis Shoulders","WR","8","0","0","","0","0.0","3","23","7.7","1","2.9","3","23","7.7","1","","tulsa","2022"
"14","Deneric Prince","RB","8","126","729","5.8","5","91.1","9","84","9.3","1","10.5","135","813","6.0","6","","tulsa","2022"
"15","Kamdyn Benjamin","WR","7","0","0","","0","0.0","3","18","6.0","0","2.6","3","18","6.0","0","","tulsa","2022"
"16","Colby Powers","TE","4","0","0","","0","0.0","5","24","4.8","0","6.0","5","24","4.8","0","","tulsa","2022"
"17","Tahj Gary","RB","3","14","61","4.4","0","20.3","0","0","","0","0.0","14","61","4.4","0","","tulsa","2022"
"18","Roman Fuller","QB","1","1","1","1.0","0","1.0","0","0","","0","0.0","1","1","1.0","0","","tulsa","2022"
