"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Javon Harvey","WR","13","1","6","6.0","0","0.5","11","114","10.4","0","8.8","12","120","10.0","0","","old-dominion","2021"
"2","Zack Kuntz","TE","13","0","0","","0","0.0","73","692","9.5","5","53.2","73","692","9.5","5","","old-dominion","2021"
"3","Lala Davis","RB","13","105","562","5.4","6","43.2","7","27","3.9","0","2.1","112","589","5.3","6","","old-dominion","2021"
"4","Elijah Davis","","13","105","562","5.4","6","43.2","7","27","3.9","0","2.1","112","589","5.3","6","","old-dominion","2021"
"5","Ali Jennings","WR","13","0","3","","0","0.2","62","1066","17.2","5","82.0","62","1069","17.2","5","","old-dominion","2021"
"6","Donta Anthony","","12","0","0","","0","0.0","7","101","14.4","0","8.4","7","101","14.4","0","","old-dominion","2021"
"7","Isiah Paige","WR","11","6","28","4.7","0","2.5","23","174","7.6","1","15.8","29","202","7.0","1","","old-dominion","2021"
"8","Jordan Bly","WR","11","1","10","10.0","0","0.9","11","117","10.6","0","10.6","12","127","10.6","0","","old-dominion","2021"
"9","Blake Watson","RB","11","215","1112","5.2","8","101.1","10","55","5.5","1","5.0","225","1167","5.2","9","","old-dominion","2021"
"10","Darius Savedge","WR","10","0","0","","0","0.0","6","105","17.5","1","10.5","6","105","17.5","1","","old-dominion","2021"
"11","Hayden Wolff","QB","10","14","-92","-6.6","0","-9.2","0","0","","0","0.0","14","-92","-6.6","0","","old-dominion","2021"
"12","Stone Smartt","QB","8","5","10","2.0","0","1.3","17","167","9.8","0","20.9","22","177","8.0","0","","old-dominion","2021"
"13","Jon-Luke Peaker","RB","7","33","184","5.6","1","26.3","2","11","5.5","0","1.6","35","195","5.6","1","","old-dominion","2021"
"14","D.J. Mack Jr.","QB","7","76","154","2.0","6","22.0","0","0","","0","0.0","76","154","2.0","6","","old-dominion","2021"
"15","Isaiah Spencer","TE","6","2","17","8.5","0","2.8","10","97","9.7","2","16.2","12","114","9.5","2","","old-dominion","2021"
"16","Keshawn Wicks","RB","6","17","55","3.2","0","9.2","3","38","12.7","0","6.3","20","93","4.7","0","","old-dominion","2021"
"17","Donta Anthony Jr.","TE","5","0","0","","0","0.0","7","101","14.4","0","20.2","7","101","14.4","0","","old-dominion","2021"
"18","Matt Geiger","RB","4","3","6","2.0","0","1.5","0","0","","0","0.0","3","6","2.0","0","","old-dominion","2021"
"19","Aaron Moore","WR","3","0","0","","0","0.0","1","9","9.0","0","3.0","1","9","9.0","0","","old-dominion","2021"
"20","Rafael McCoy","WR","3","0","0","","0","0.0","1","10","10.0","0","3.3","1","10","10.0","0","","old-dominion","2021"
"21","Nigel Fitzgerald","WR","1","0","0","","0","0.0","1","9","9.0","0","9.0","1","9","9.0","0","","old-dominion","2021"
"22","Obie Sanni","RB","1","6","23","3.8","0","23.0","0","0","","0","0.0","6","23","3.8","0","","old-dominion","2021"
