"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Xavier Restrepo","WR","12","0","0","","0","0.0","24","373","15.5","2","31.1","24","373","15.5","2","","miami-fl","2021"
"2","Charleston Rambo","WR","12","0","0","","0","0.0","79","1172","14.8","7","97.7","79","1172","14.8","7","","miami-fl","2021"
"3","Will Mallory","TE","12","0","0","","0","0.0","30","347","11.6","4","28.9","30","347","11.6","4","","miami-fl","2021"
"4","Elijah Arroyo","TE","12","0","0","","0","0.0","5","86","17.2","1","7.2","5","86","17.2","1","","miami-fl","2021"
"5","Mike Harley","WR","12","1","1","1.0","0","0.1","57","543","9.5","5","45.3","58","544","9.4","5","","miami-fl","2021"
"6","Brashard Smith","WR","12","6","23","3.8","0","1.9","14","199","14.2","2","16.6","20","222","11.1","2","","miami-fl","2021"
"7","Keyshawn Smith","WR","12","0","0","","0","0.0","33","405","12.3","3","33.8","33","405","12.3","3","","miami-fl","2021"
"8","Romello Brinson","WR","11","0","0","","0","0.0","7","90","12.9","1","8.2","7","90","12.9","1","","miami-fl","2021"
"9","Cody Brown","RB","10","34","139","4.1","3","13.9","0","0","","0","0.0","34","139","4.1","3","","miami-fl","2021"
"10","Tyler Van Dyke","QB","10","53","57","1.1","1","5.7","0","0","","0","0.0","53","57","1.1","1","","miami-fl","2021"
"11","Jakai Clark","OL","10","1","0","0.0","0","0.0","0","0","","0","0.0","1","0","0.0","0","","miami-fl","2021"
"12","Michael Parrott","FB","10","1","12","12.0","0","1.2","0","0","","0","0.0","1","12","12.0","0","","miami-fl","2021"
"13","Jacolby George","WR","9","1","-7","-7.0","0","-0.8","7","183","26.1","1","20.3","8","176","22.0","1","","miami-fl","2021"
"14","Jaylan Knighton","RB","8","145","561","3.9","8","70.1","20","280","14.0","3","35.0","165","841","5.1","11","","miami-fl","2021"
"15","Cam'ron Harris","RB","7","71","409","5.8","5","58.4","11","119","10.8","1","17.0","82","528","6.4","6","","miami-fl","2021"
"16","Thaddius Franklin Jr.","RB","5","23","172","7.5","2","34.4","1","18","18.0","0","3.6","24","190","7.9","2","","miami-fl","2021"
"17","Dee Wiggins","WR","4","0","0","","0","0.0","4","25","6.3","0","6.3","4","25","6.3","0","","miami-fl","2021"
"18","Michael Redding III","WR","3","0","0","","0","0.0","1","3","3.0","0","1.0","1","3","3.0","0","","miami-fl","2021"
"19","D'Eriq King","QB","3","40","96","2.4","0","32.0","0","0","","0","0.0","40","96","2.4","0","","miami-fl","2021"
"20","Kahlil Brantley","TE","2","0","0","","0","0.0","1","7","7.0","0","3.5","1","7","7.0","0","","miami-fl","2021"
"21","Isaiah Cashwell","RB","2","7","19","2.7","0","9.5","0","0","","0","0.0","7","19","2.7","0","","miami-fl","2021"
"22","Peyton Matocha","QB","2","3","13","4.3","0","6.5","0","0","","0","0.0","3","13","4.3","0","","miami-fl","2021"
"23","Donald Chaney Jr.","RB","2","11","44","4.0","1","22.0","1","4","4.0","0","2.0","12","48","4.0","1","","miami-fl","2021"
"24","Ryan Rizk","QB","2","1","-5","-5.0","0","-2.5","0","0","","0","0.0","1","-5","-5.0","0","","miami-fl","2021"
"25","Jake Garcia","QB","1","1","45","45.0","0","45.0","0","0","","0","0.0","1","45","45.0","0","","miami-fl","2021"
