"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Cam Sullivan-Brown","WR","13","0","0","","0","0.0","4","44","11.0","0","3.4","4","44","11.0","0","","penn-state","2021"
"2","Brenton Strange","TE","13","0","0","","0","0.0","20","225","11.3","3","17.3","20","225","11.3","3","","penn-state","2021"
"3","Tyler Warren","TE","13","6","6","1.0","2","0.5","5","61","12.2","1","4.7","11","67","6.1","3","","penn-state","2021"
"4","Jordan Stout","PK","13","1","-18","-18.0","0","-1.4","0","0","","0","0.0","1","-18","-18.0","0","","penn-state","2021"
"5","Keandre Lambert-Smith","WR","13","0","0","","0","0.0","34","521","15.3","3","40.1","34","521","15.3","3","","penn-state","2021"
"6","Keyvone Lee","RB","13","108","530","4.9","2","40.8","15","130","8.7","0","10.0","123","660","5.4","2","","penn-state","2021"
"7","Theo Johnson","TE","13","0","0","","0","0.0","19","213","11.2","1","16.4","19","213","11.2","1","","penn-state","2021"
"8","Sean Clifford","QB","13","99","163","1.6","2","12.5","0","0","","0","0.0","99","163","1.6","2","","penn-state","2021"
"9","Noah Cain","RB","13","106","350","3.3","4","26.9","19","114","6.0","0","8.8","125","464","3.7","4","","penn-state","2021"
"10","Parker Washington","WR","13","2","12","6.0","0","0.9","64","820","12.8","4","63.1","66","832","12.6","4","","penn-state","2021"
"11","Curtis Jacobs","LB","12","0","0","","0","0.0","1","18","18.0","0","1.5","1","18","18.0","0","","penn-state","2021"
"12","Jahan Dotson","WR","12","6","18","3.0","1","1.5","91","1182","13.0","12","98.5","97","1200","12.4","13","","penn-state","2021"
"13","Devyn Ford","RB","9","14","61","4.4","0","6.8","3","18","6.0","0","2.0","17","79","4.6","0","","penn-state","2021"
"14","John Lovett","RB","9","52","177","3.4","0","19.7","9","36","4.0","0","4.0","61","213","3.5","0","","penn-state","2021"
"15","Marquis Wilson","CB","8","0","0","","0","0.0","3","29","9.7","0","3.6","3","29","9.7","0","","penn-state","2021"
"16","Winston Eubanks","WR","7","0","0","","0","0.0","1","2","2.0","0","0.3","1","2","2.0","0","","penn-state","2021"
"17","Malick Meiga","WR","7","0","0","","0","0.0","3","78","26.0","1","11.1","3","78","26.0","1","","penn-state","2021"
"18","PJ Mustipher","DT","6","1","0","0.0","0","0.0","0","0","","0","0.0","1","0","0.0","0","","penn-state","2021"
"19","Mason Stahl","QB","4","3","22","7.3","0","5.5","0","0","","0","0.0","3","22","7.3","0","","penn-state","2021"
"20","Ta'Quan Roberson","QB","4","12","24","2.0","0","6.0","0","0","","0","0.0","12","24","2.0","0","","penn-state","2021"
"21","Tank Smith","RB","3","4","5","1.3","0","1.7","0","0","","0","0.0","4","5","1.3","0","","penn-state","2021"
"22","Caziah Holmes","RB","3","5","27","5.4","0","9.0","0","0","","0","0.0","5","27","5.4","0","","penn-state","2021"
"23","Christian Veilleux","QB","2","12","39","3.3","0","19.5","0","0","","0","0.0","12","39","3.3","0","","penn-state","2021"
