"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Jaylen Thomas","RB","12","44","180","4.1","2","15.0","1","6","6.0","0","0.5","45","186","4.1","2","","colorado-state","2021"
"2","Ty McCullouch","WR","12","3","14","4.7","0","1.2","24","415","17.3","1","34.6","27","429","15.9","1","","colorado-state","2021"
"3","Trey McBride","TE","12","1","69","69.0","1","5.8","90","1121","12.5","1","93.4","91","1190","13.1","2","AA","colorado-state","2021"
"4","Todd Centeio","QB","12","131","439","3.4","2","36.6","1","12","12.0","0","1.0","132","451","3.4","2","","colorado-state","2021"
"5","Thomas Pannunzio","WR","12","2","-6","-3.0","0","-0.5","0","0","","0","0.0","2","-6","-3.0","0","","colorado-state","2021"
"6","Justice McCoy","WR","12","0","0","","0","0.0","4","61","15.3","0","5.1","4","61","15.3","0","","colorado-state","2021"
"7","Jordan Kress","WR","12","1","4","4.0","0","0.3","4","40","10.0","0","3.3","5","44","8.8","0","","colorado-state","2021"
"8","Gary Williams","TE","12","0","0","","0","0.0","21","287","13.7","5","23.9","21","287","13.7","5","","colorado-state","2021"
"9","Cameron Butler","TE","12","0","0","","0","0.0","10","164","16.4","3","13.7","10","164","16.4","3","","colorado-state","2021"
"10","E.J. Scott","WR","11","4","33","8.3","0","3.0","12","155","12.9","0","14.1","16","188","11.8","0","","colorado-state","2021"
"11","David Bailey","RB","11","197","752","3.8","9","68.4","15","134","8.9","2","12.2","212","886","4.2","11","","colorado-state","2021"
"12","Dante Wright","WR","10","3","-5","-1.7","0","-0.5","43","538","12.5","3","53.8","46","533","11.6","3","","colorado-state","2021"
"13","A'Jon Vivens","RB","9","90","324","3.6","0","36.0","10","73","7.3","0","8.1","100","397","4.0","0","","colorado-state","2021"
"14","Gerick Robinson","WR","4","0","0","","0","0.0","1","5","5.0","0","1.3","1","5","5.0","0","","colorado-state","2021"
"15","Marcus McElroy","RB","4","6","47","7.8","0","11.8","0","0","","0","0.0","6","47","7.8","0","","colorado-state","2021"
"16","Evan Olaes","QB","3","18","84","4.7","0","28.0","0","0","","0","0.0","18","84","4.7","0","","colorado-state","2021"
"17","Tanner Arkin","TE","3","0","0","","0","0.0","1","9","9.0","0","3.0","1","9","9.0","0","","colorado-state","2021"
"18","Alex Berrouet","RB","1","7","50","7.1","0","50.0","0","0","","0","0.0","7","50","7.1","0","","colorado-state","2021"
