"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Kaylon Geiger","WR","13","12","98","8.2","0","7.5","43","533","12.4","1","41.0","55","631","11.5","1","","texas-tech","2021"
"2","Xavier White","RB","13","68","310","4.6","3","23.8","18","133","7.4","1","10.2","86","443","5.2","4","","texas-tech","2021"
"3","Trey Cleveland","WR","13","0","0","","0","0.0","11","141","12.8","1","10.8","11","141","12.8","1","","texas-tech","2021"
"4","Dalton Rigdon","WR","12","1","9","9.0","0","0.8","12","155","12.9","0","12.9","13","164","12.6","0","","texas-tech","2021"
"5","Travis Koontz","TE","12","0","0","","0","0.0","21","306","14.6","4","25.5","21","306","14.6","4","","texas-tech","2021"
"6","Henry Teeter","TE","12","1","0","0.0","0","0.0","2","14","7.0","0","1.2","3","14","4.7","0","","texas-tech","2021"
"7","Myles Price","WR","12","14","83","5.9","1","6.9","38","523","13.8","2","43.6","52","606","11.7","3","","texas-tech","2021"
"8","Mason Tharp","TE","12","0","0","","0","0.0","14","198","14.1","1","16.5","14","198","14.1","1","","texas-tech","2021"
"9","Donovan Smith","QB","11","57","154","2.7","3","14.0","0","0","","0","0.0","57","154","2.7","3","","texas-tech","2021"
"10","SaRodorick Thompson","RB","11","107","500","4.7","10","45.5","6","113","18.8","0","10.3","113","613","5.4","10","","texas-tech","2021"
"11","Nehemiah Martinez","WR","11","3","19","6.3","0","1.7","0","0","","0","0.0","3","19","6.3","0","","texas-tech","2021"
"12","McLane Mannix","WR","11","3","17","5.7","0","1.5","6","101","16.8","1","9.2","9","118","13.1","1","","texas-tech","2021"
"13","Erik Ezukanma","WR","11","10","138","13.8","2","12.5","48","705","14.7","4","64.1","58","843","14.5","6","","texas-tech","2021"
"14","Loic Fouonji","WR","10","0","0","","0","0.0","8","168","21.0","1","16.8","8","168","21.0","1","","texas-tech","2021"
"15","J.J. Sparkman","WR","9","0","0","","0","0.0","7","86","12.3","2","9.6","7","86","12.3","2","","texas-tech","2021"
"16","Tahj Brooks","RB","9","87","568","6.5","7","63.1","6","52","8.7","0","5.8","93","620","6.7","7","","texas-tech","2021"
"17","Henry Colombi","QB","7","36","66","1.8","2","9.4","0","0","","0","0.0","36","66","1.8","2","","texas-tech","2021"
"18","Chadarius Townsend","RB","5","10","65","6.5","0","13.0","0","0","","0","0.0","10","65","6.5","0","","texas-tech","2021"
"19","Jerand Bradley","WR","4","0","0","","0","0.0","5","99","19.8","0","24.8","5","99","19.8","0","","texas-tech","2021"
"20","Tyler Shough","QB","4","16","14","0.9","2","3.5","0","0","","0","0.0","16","14","0.9","2","","texas-tech","2021"
"21","Jed Castles","TE","3","0","0","","0","0.0","1","17","17.0","0","5.7","1","17","17.0","0","","texas-tech","2021"
"22","Behren Morton","QB","2","2","15","7.5","0","7.5","0","0","","0","0.0","2","15","7.5","0","","texas-tech","2021"
"23","Cam'Ron Valdez","RB","2","6","16","2.7","0","8.0","0","0","","0","0.0","6","16","2.7","0","","texas-tech","2021"
