"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Michael Mathison","WR","14","5","61","12.2","0","4.4","52","615","11.8","3","43.9","57","676","11.9","3","","western-kentucky","2022"
"2","Dalvin Smith","WR","14","0","0","","0","0.0","35","443","12.7","4","31.6","35","443","12.7","4","","western-kentucky","2022"
"3","Malachi Corley","WR","14","11","87","7.9","0","6.2","101","1295","12.8","11","92.5","112","1382","12.3","11","","western-kentucky","2022"
"4","Davion Ervin-Poindexter","RB","14","116","525","4.5","3","37.5","15","84","5.6","0","6.0","131","609","4.6","3","","western-kentucky","2022"
"5","Joshua Simon","TE","14","0","0","","0","0.0","20","273","13.7","6","19.5","20","273","13.7","6","","western-kentucky","2022"
"6","Joey Beljan","TE","14","0","0","","0","0.0","15","191","12.7","4","13.6","15","191","12.7","4","","western-kentucky","2022"
"7","Gunner Britton","OL","14","0","0","","0","0.0","1","12","12.0","0","0.9","1","12","12.0","0","","western-kentucky","2022"
"8","Austin Reed","QB","14","91","224","2.5","8","16.0","0","0","","1","0.0","91","224","2.5","9","","western-kentucky","2022"
"9","Jaylen Hall","WR","14","3","48","16.0","0","3.4","68","869","12.8","6","62.1","71","917","12.9","6","","western-kentucky","2022"
"10","Daewood Davis","WR","12","1","15","15.0","0","1.3","63","872","13.8","7","72.7","64","887","13.9","7","","western-kentucky","2022"
"11","Jakairi Moses","RB","10","26","152","5.8","0","15.2","5","26","5.2","0","2.6","31","178","5.7","0","","western-kentucky","2022"
"12","Kye Robichaux","RB","9","73","496","6.8","3","55.1","13","74","5.7","0","8.2","86","570","6.6","3","","western-kentucky","2022"
"13","L.T. Sanders","RB","9","44","292","6.6","1","32.4","1","2","2.0","0","0.2","45","294","6.5","1","","western-kentucky","2022"
"14","Denzil Alleyne","WR","8","0","0","","0","0.0","2","13","6.5","0","1.6","2","13","6.5","0","","western-kentucky","2022"
"15","Darius Ocean","QB","5","8","-19","-2.4","0","-3.8","0","0","","0","0.0","8","-19","-2.4","0","","western-kentucky","2022"
"16","Markese Stepp","RB","4","28","166","5.9","0","41.5","0","0","","0","0.0","28","166","5.9","0","","western-kentucky","2022"
"17","Craig Burt Jr.","WR","4","0","0","","0","0.0","4","70","17.5","0","17.5","4","70","17.5","0","","western-kentucky","2022"
"18","Easton Messer","WR","3","0","0","","0","0.0","1","44","44.0","1","14.7","1","44","44.0","1","","western-kentucky","2022"
"19","K.D. Hutchinson","WR","2","0","0","","0","0.0","5","48","9.6","0","24.0","5","48","9.6","0","","western-kentucky","2022"
