"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Avery Boyd","WR","13","0","0","","0","0.0","6","81","13.5","2","6.2","6","81","13.5","2","","georgia-tech","2023"
"2","Brett Seither","TE","13","0","0","","0","0.0","7","101","14.4","4","7.8","7","101","14.4","4","","georgia-tech","2023"
"3","Christian Leary","WR","13","2","-2","-1.0","0","-0.2","25","309","12.4","2","23.8","27","307","11.4","2","","georgia-tech","2023"
"4","Dylan Leonard","TE","13","0","0","","0","0.0","14","156","11.1","1","12.0","14","156","11.1","1","","georgia-tech","2023"
"5","Haynes King","QB","13","120","737","6.1","10","56.7","0","0","","0","0.0","120","737","6.1","10","","georgia-tech","2023"
"6","Jamal Haynes","RB","13","174","1059","6.1","7","81.5","20","151","7.6","1","11.6","194","1210","6.2","8","","georgia-tech","2023"
"7","Luke Benson","TE","13","0","0","","0","0.0","9","84","9.3","0","6.5","9","84","9.3","0","","georgia-tech","2023"
"8","Malik Rutherford","WR","13","3","17","5.7","0","1.3","46","502","10.9","4","38.6","49","519","10.6","4","","georgia-tech","2023"
"9","Abdul Janneh","WR","12","0","0","","0","0.0","6","122","20.3","2","10.2","6","122","20.3","2","","georgia-tech","2023"
"10","Eric Singleton Jr.","WR","12","1","9","9.0","0","0.8","48","714","14.9","6","59.5","49","723","14.8","6","","georgia-tech","2023"
"11","Evan Dickens","RB","12","11","47","4.3","0","3.9","1","5","5.0","0","0.4","12","52","4.3","0","","georgia-tech","2023"
"12","Trevion Cooley","RB","12","64","274","4.3","3","22.8","11","112","10.2","1","9.3","75","386","5.1","4","","georgia-tech","2023"
"13","Dominick Blaylock","WR","11","0","0","","0","0.0","21","337","16.0","2","30.6","21","337","16.0","2","","georgia-tech","2023"
"14","Dontae Smith","RB","11","100","504","5.0","4","45.8","10","92","9.2","1","8.4","110","596","5.4","5","","georgia-tech","2023"
"15","Chase Lane","WR","7","0","0","","0","0.0","7","105","15.0","1","15.0","7","105","15.0","1","","georgia-tech","2023"
"16","Zach Pyron","QB","6","8","29","3.6","0","4.8","0","0","","0","0.0","8","29","3.6","0","","georgia-tech","2023"
