"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Austin Allen","TE","12","0","0","","0","0.0","38","602","15.8","2","50.2","38","602","15.8","2","","nebraska","2021"
"2","Zavier Betts","WR","12","3","109","36.3","1","9.1","20","286","14.3","0","23.8","23","395","17.2","1","","nebraska","2021"
"3","Zach Weinmaster","RB","12","1","4","4.0","0","0.3","0","0","","0","0.0","1","4","4.0","0","","nebraska","2021"
"4","Wyatt Liewer","WR","12","0","0","","0","0.0","4","24","6.0","0","2.0","4","24","6.0","0","","nebraska","2021"
"5","Cooper Jewett","RB","12","2","5","2.5","0","0.4","0","0","","0","0.0","2","5","2.5","0","","nebraska","2021"
"6","Samori Toure","WR","12","8","63","7.9","1","5.3","46","898","19.5","5","74.8","54","961","17.8","6","","nebraska","2021"
"7","Levi Falck","WR","12","1","18","18.0","0","1.5","18","223","12.4","1","18.6","19","241","12.7","1","","nebraska","2021"
"8","Adrian Martinez","QB","11","133","525","3.9","13","47.7","0","0","","0","0.0","133","525","3.9","13","","nebraska","2021"
"9","Omar Manning","WR","11","3","1","0.3","0","0.1","26","380","14.6","2","34.5","29","381","13.1","2","","nebraska","2021"
"10","Alante Brown","WR","10","0","0","","0","0.0","3","30","10.0","0","3.0","3","30","10.0","0","","nebraska","2021"
"11","Rahmir Johnson","RB","10","112","495","4.4","4","49.5","16","197","12.3","2","19.7","128","692","5.4","6","","nebraska","2021"
"12","Chance Brewington","WR","10","0","0","","0","0.0","3","20","6.7","1","2.0","3","20","6.7","1","","nebraska","2021"
"13","Travis Vokolek","TE","9","0","0","","0","0.0","11","127","11.5","0","14.1","11","127","11.5","0","","nebraska","2021"
"14","Oliver Martin","WR","8","1","0","0.0","0","0.0","10","170","17.0","1","21.3","11","170","15.5","1","","nebraska","2021"
"15","Brody Belt","WR","8","10","48","4.8","0","6.0","6","68","11.3","0","8.5","16","116","7.3","0","","nebraska","2021"
"16","Markese Stepp","RB","7","45","177","3.9","2","25.3","1","30","30.0","0","4.3","46","207","4.5","2","","nebraska","2021"
"17","Jaquez Yant","RB","7","47","294","6.3","1","42.0","1","5","5.0","0","0.7","48","299","6.2","1","","nebraska","2021"
"18","Sevion Morrison","RB","7","30","116","3.9","3","16.6","3","13","4.3","0","1.9","33","129","3.9","3","","nebraska","2021"
"19","Logan Smothers","QB","6","37","133","3.6","2","22.2","0","0","","0","0.0","37","133","3.6","2","","nebraska","2021"
"20","Chris Hickman","WR","5","0","0","","0","0.0","3","90","30.0","0","18.0","3","90","30.0","0","","nebraska","2021"
"21","Gabe Ervin Jr.","RB","4","37","124","3.4","2","31.0","2","6","3.0","0","1.5","39","130","3.3","2","","nebraska","2021"
"22","Marvin Scott III","RB","3","17","66","3.9","2","22.0","1","9","9.0","0","3.0","18","75","4.2","2","","nebraska","2021"
"23","Nate Boerkircher","TE","3","0","0","","0","0.0","2","14","7.0","0","4.7","2","14","7.0","0","","nebraska","2021"
"24","Will Nixon","WR","3","0","0","","0","0.0","1","5","5.0","0","1.7","1","5","5.0","0","","nebraska","2021"
"25","Matt Masker","QB","2","1","13","13.0","0","6.5","0","0","","0","0.0","1","13","13.0","0","","nebraska","2021"
