"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Blake Watson","RB","13","192","1152","6.0","14","88.6","53","480","9.1","3","36.9","245","1632","6.7","17","","memphis","2023"
"2","Brendan Doyle","TE","13","0","0","","0","0.0","7","34","4.9","4","2.6","7","34","4.9","4","","memphis","2023"
"3","Anthony Landphere","TE","13","0","0","","0","0.0","29","260","9.0","3","20.0","29","260","9.0","3","","memphis","2023"
"4","Chritauskie Dove","WR","13","0","0","","0","0.0","17","260","15.3","1","20.0","17","260","15.3","1","","memphis","2023"
"5","Demeer Blankumsee","WR","13","2","15","7.5","0","1.2","53","901","17.0","7","69.3","55","916","16.7","7","","memphis","2023"
"6","Jamauri Chislom","TE","13","0","0","","0","0.0","1","2","2.0","0","0.2","1","2","2.0","0","","memphis","2023"
"7","Sutton Smith","RB","13","63","305","4.8","2","23.5","18","152","8.4","2","11.7","81","457","5.6","4","","memphis","2023"
"8","Seth Henigan","QB","13","94","274","2.9","5","21.1","0","0","","0","0.0","94","274","2.9","5","","memphis","2023"
"9","Roc Taylor","WR","13","2","2","1.0","0","0.2","69","1083","15.7","4","83.3","71","1085","15.3","4","","memphis","2023"
"10","Joseph Scates","WR","12","0","0","","0","0.0","33","414","12.5","6","34.5","33","414","12.5","6","","memphis","2023"
"11","Ke'Travion Hargrove","RB","12","11","43","3.9","1","3.6","0","0","","0","0.0","11","43","3.9","1","","memphis","2023"
"12","Koby Drake","WR","12","0","0","","0","0.0","33","352","10.7","2","29.3","33","352","10.7","2","","memphis","2023"
"13","Brandon Thomas","RB","11","46","172","3.7","9","15.6","2","10","5.0","0","0.9","48","182","3.8","9","","memphis","2023"
"14","Tevin Carter","QB","6","3","3","1.0","0","0.5","0","0","","0","0.0","3","3","1.0","0","","memphis","2023"
"15","Jevyon Ducker","RB","5","8","41","5.1","0","8.2","3","16","5.3","0","3.2","11","57","5.2","0","","memphis","2023"
"16","Christian Carter","WR","5","0","0","","0","0.0","2","16","8.0","1","3.2","2","16","8.0","1","","memphis","2023"
"17","Marcello Bussey","WR","4","0","0","","0","0.0","1","4","4.0","0","1.0","1","4","4.0","0","","memphis","2023"
