"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","DJ England-Chisolm","WR","12","0","0","","0","0.0","28","347","12.4","3","28.9","28","347","12.4","3","","middle-tennessee-state","2023"
"2","DJ Riles","QB","12","19","101","5.3","1","8.4","4","58","14.5","1","4.8","23","159","6.9","2","","middle-tennessee-state","2023"
"3","Elijah Metcalf","WR","12","1","5","5.0","0","0.4","54","634","11.7","5","52.8","55","639","11.6","5","","middle-tennessee-state","2023"
"4","Nicholas Vattiato","QB","12","139","397","2.9","2","33.1","0","0","","1","0.0","139","397","2.9","3","","middle-tennessee-state","2023"
"5","Jacob Coleman","WR","12","0","0","","0","0.0","2","13","6.5","0","1.1","2","13","6.5","0","","middle-tennessee-state","2023"
"6","Jaiden Credle","RB","12","90","427","4.7","2","35.6","24","144","6.0","1","12.0","114","571","5.0","3","","middle-tennessee-state","2023"
"7","Jalen Montgomery","RB","12","5","15","3.0","0","1.3","0","0","","0","0.0","5","15","3.0","0","","middle-tennessee-state","2023"
"8","Javonte Sherman","WR","12","0","0","","0","0.0","19","125","6.6","0","10.4","19","125","6.6","0","","middle-tennessee-state","2023"
"9","Jordan Branch","DL","12","1","24","24.0","0","2.0","0","0","","0","0.0","1","24","24.0","0","","middle-tennessee-state","2023"
"10","Bryce Bailey","WR","11","0","0","","0","0.0","3","17","5.7","1","1.5","3","17","5.7","1","","middle-tennessee-state","2023"
"11","Holden Willis","WR","11","0","0","","0","0.0","46","697","15.2","5","63.4","46","697","15.2","5","","middle-tennessee-state","2023"
"12","Kalani Norris","WR","11","0","0","","0","0.0","10","51","5.1","1","4.6","10","51","5.1","1","","middle-tennessee-state","2023"
"13","Zack Dobson","WR","10","4","6","1.5","1","0.6","21","305","14.5","2","30.5","25","311","12.4","3","","middle-tennessee-state","2023"
"14","Justin Olson","WR","10","0","0","","0","0.0","43","450","10.5","1","45.0","43","450","10.5","1","","middle-tennessee-state","2023"
"15","Kellen Stewart","WR","9","1","1","1.0","0","0.1","3","17","5.7","0","1.9","4","18","4.5","0","","middle-tennessee-state","2023"
"16","Frank Peasant","RB","9","81","306","3.8","4","34.0","16","126","7.9","0","14.0","97","432","4.5","4","","middle-tennessee-state","2023"
"17","Jeremy Tate Jr.","WR","8","0","0","","0","0.0","11","157","14.3","2","19.6","11","157","14.3","2","","middle-tennessee-state","2023"
"18","Taharin Sudderth","DE","7","0","0","","0","0.0","1","5","5.0","0","0.7","1","5","5.0","0","","middle-tennessee-state","2023"
"19","Terry Wilkins","RB","7","18","146","8.1","1","20.9","2","3","1.5","0","0.4","20","149","7.5","1","","middle-tennessee-state","2023"
"20","Jaylen Ward","WR","6","0","0","","0","0.0","1","5","5.0","0","0.8","1","5","5.0","0","","middle-tennessee-state","2023"
"21","Jekail Middlebrook","RB","4","18","85","4.7","2","21.3","4","31","7.8","0","7.8","22","116","5.3","2","","middle-tennessee-state","2023"
"22","Kyle Lowe","QB","2","3","5","1.7","0","2.5","0","0","","0","0.0","3","5","1.7","0","","middle-tennessee-state","2023"
"23","A.J. Toney","WR","2","0","0","","0","0.0","3","7","2.3","0","3.5","3","7","2.3","0","","middle-tennessee-state","2023"
