"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Ben Kopenski","DE","12","1","-6","-6.0","0","-0.5","0","0","","0","0.0","1","-6","-6.0","0","","tulsa","2023"
"2","Bill Jackson","RB","12","91","414","4.5","1","34.5","8","50","6.3","0","4.2","99","464","4.7","1","","tulsa","2023"
"3","Braylin Presley","WR","12","6","19","3.2","0","1.6","11","122","11.1","0","10.2","17","141","8.3","0","","tulsa","2023"
"4","Kamdyn Benjamin","WR","12","1","8","8.0","0","0.7","47","727","15.5","6","60.6","48","735","15.3","6","","tulsa","2023"
"5","Carl Chester","WR","12","0","0","","0","0.0","22","401","18.2","1","33.4","22","401","18.2","1","","tulsa","2023"
"6","Jordan Ford","RB","12","78","294","3.8","1","24.5","9","24","2.7","0","2.0","87","318","3.7","1","","tulsa","2023"
"7","Anthony Watkins","RB","12","197","889","4.5","4","74.1","9","57","6.3","0","4.8","206","946","4.6","4","","tulsa","2023"
"8","Ethan Hall","TE","12","0","0","","0","0.0","7","37","5.3","0","3.1","7","37","5.3","0","","tulsa","2023"
"9","Bayne Tryon","TE","11","0","0","","0","0.0","1","7","7.0","1","0.6","1","7","7.0","1","","tulsa","2023"
"10","Nick Rempert","WR","11","0","0","","0","0.0","9","100","11.1","1","9.1","9","100","11.1","1","","tulsa","2023"
"11","Luke McGary","TE","11","0","0","","0","0.0","9","115","12.8","3","10.5","9","115","12.8","3","","tulsa","2023"
"12","Devan Williams","WR","9","1","0","0.0","0","0.0","29","399","13.8","2","44.3","30","399","13.3","2","","tulsa","2023"
"13","Cardell Williams","QB","9","57","198","3.5","5","22.0","0","0","","0","0.0","57","198","3.5","5","","tulsa","2023"
"14","Malachai Jones","WR","8","0","0","","0","0.0","9","113","12.6","1","14.1","9","113","12.6","1","","tulsa","2023"
"15","Colby Powers","TE","6","0","0","","0","0.0","2","10","5.0","0","1.7","2","10","5.0","0","","tulsa","2023"
"16","Braylon Braxton","QB","6","40","174","4.4","0","29.0","1","7","7.0","0","1.2","41","181","4.4","0","","tulsa","2023"
"17","Marquis Shoulders","WR","5","0","0","","0","0.0","16","283","17.7","5","56.6","16","283","17.7","5","","tulsa","2023"
"18","Tahj Gary","RB","5","33","187","5.7","2","37.4","1","4","4.0","0","0.8","34","191","5.6","2","","tulsa","2023"
"19","Kirk Francis","QB","4","14","3","0.2","0","0.8","0","0","","0","0.0","14","3","0.2","0","","tulsa","2023"
"20","Cam Crooks","WR","4","4","13","3.3","0","3.3","0","0","","0","0.0","4","13","3.3","0","","tulsa","2023"
"21","Roman Fuller","QB","4","2","-8","-4.0","0","-2.0","0","0","","0","0.0","2","-8","-4.0","0","","tulsa","2023"
