"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Drake Anderson","RB","12","40","132","3.3","1","11.0","17","93","5.5","1","7.8","57","225","3.9","2","","akron","2023"
"2","T.J. Banks","TE","12","0","0","","0","0.0","19","150","7.9","1","12.5","19","150","7.9","1","","akron","2023"
"3","Nik Ognenovic","TE","12","0","0","","0","0.0","2","23","11.5","0","1.9","2","23","11.5","0","","akron","2023"
"4","Myles Walker","WR","12","0","0","","0","0.0","8","66","8.3","1","5.5","8","66","8.3","1","","akron","2023"
"5","Lorenzo Lingard","RB","12","143","641","4.5","4","53.4","38","368","9.7","2","30.7","181","1009","5.6","6","","akron","2023"
"6","Jasaiah Gathings","WR","12","0","0","","0","0.0","55","575","10.5","1","47.9","55","575","10.5","1","","akron","2023"
"7","Dante Jackson","K","12","1","22","22.0","0","1.8","0","0","","0","0.0","1","22","22.0","0","","akron","2023"
"8","Daniel George","WR","12","0","0","","0","0.0","52","529","10.2","1","44.1","52","529","10.2","1","","akron","2023"
"9","Charles Kellom","RB","12","4","5","1.3","0","0.4","0","0","","0","0.0","4","5","1.3","0","","akron","2023"
"10","Bobby Golden","WR","12","2","7","3.5","0","0.6","17","144","8.5","0","12.0","19","151","7.9","0","","akron","2023"
"11","Adrian Norton","WR","11","0","0","","0","0.0","9","71","7.9","0","6.5","9","71","7.9","0","","akron","2023"
"12","Jake Newell","TE","11","0","0","","0","0.0","13","124","9.5","1","11.3","13","124","9.5","1","","akron","2023"
"13","Caleb Anderson","WR","11","0","0","","0","0.0","6","40","6.7","0","3.6","6","40","6.7","0","","akron","2023"
"14","Jeff Undercuffler","QB","10","26","-201","-7.7","1","-20.1","0","0","","0","0.0","26","-201","-7.7","1","","akron","2023"
"15","Tahj Bullock","QB","10","62","165","2.7","4","16.5","0","0","","0","0.0","62","165","2.7","4","","akron","2023"
"16","Alex Adams","WR","7","0","0","","0","0.0","22","188","8.5","2","26.9","22","188","8.5","2","","akron","2023"
"17","Demarcus Irons Jr.","QB","5","61","215","3.5","2","43.0","0","0","","0","0.0","61","215","3.5","2","","akron","2023"
