"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Trent Thompson","TE","12","0","13","","0","1.1","9","203","22.6","2","16.9","9","216","24.0","2","","texas-el-paso","2022"
"2","Deion Hankins","RB","12","140","701","5.0","3","58.4","4","42","10.5","0","3.5","144","743","5.2","3","","texas-el-paso","2022"
"3","Tyrin Smith","WR","12","5","36","7.2","0","3.0","71","1039","14.6","7","86.6","76","1075","14.1","7","","texas-el-paso","2022"
"4","Ronald Awatt","RB","12","163","734","4.5","2","61.2","6","76","12.7","0","6.3","169","810","4.8","2","","texas-el-paso","2022"
"5","James Tupou","FB","12","1","12","12.0","0","1.0","12","152","12.7","2","12.7","13","164","12.6","2","","texas-el-paso","2022"
"6","Reynaldo Flores","WR","12","38","276","7.3","5","23.0","49","536","10.9","1","44.7","87","812","9.3","6","","texas-el-paso","2022"
"7","Marcus Bellon","WR","12","0","0","","0","0.0","5","81","16.2","1","6.8","5","81","16.2","1","","texas-el-paso","2022"
"8","Kelly Akharaiyi","WR","12","1","-6","-6.0","0","-0.5","21","275","13.1","1","22.9","22","269","12.2","1","","texas-el-paso","2022"
"9","Jeremiah Ballard","WR","11","0","0","","0","0.0","10","118","11.8","1","10.7","10","118","11.8","1","","texas-el-paso","2022"
"10","Walter Dawn","WR","11","1","9","9.0","0","0.8","7","37","5.3","0","3.4","8","46","5.8","0","","texas-el-paso","2022"
"11","Calvin Brownholtz","QB","10","32","151","4.7","3","15.1","0","2","","0","0.2","32","153","4.8","3","","texas-el-paso","2022"
"12","Gavin Hardison","QB","10","66","76","1.2","1","7.6","0","0","","0","0.0","66","76","1.2","1","","texas-el-paso","2022"
"13","Luke Soto","TE","9","0","0","","0","0.0","1","21","21.0","0","2.3","1","21","21.0","0","","texas-el-paso","2022"
"14","Zach Fryar","TE","9","0","0","","0","0.0","2","20","10.0","0","2.2","2","20","10.0","0","","texas-el-paso","2022"
"15","Jalen Joseph","RB","9","4","5","1.3","0","0.6","0","0","","0","0.0","4","5","1.3","0","","texas-el-paso","2022"
"16","Jostein Clarke","WR","5","0","0","","0","0.0","4","28","7.0","0","5.6","4","28","7.0","0","","texas-el-paso","2022"
"17","Cartraven Walker","RB","2","2","9","4.5","0","4.5","0","0","","0","0.0","2","9","4.5","0","","texas-el-paso","2022"
"18","Torrance Burgess Jr.","RB","2","4","3","0.8","0","1.5","0","0","","0","0.0","4","3","0.8","0","","texas-el-paso","2022"
"19","Josh Farr","WR","2","0","0","","0","0.0","1","-18","-18.0","0","-9.0","1","-18","-18.0","0","","texas-el-paso","2022"
"20","Kevin Hurley","QB","1","1","-4","-4.0","0","-4.0","0","0","","0","0.0","1","-4","-4.0","0","","texas-el-paso","2022"
