"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Will Pauling","WR","13","1","11","11.0","0","0.8","74","837","11.3","6","64.4","75","848","11.3","6","","wisconsin","2023"
"2","Vinny Anthony","WR","13","1","18","18.0","0","1.4","10","99","9.9","0","7.6","11","117","10.6","0","","wisconsin","2023"
"3","Tucker Ashcraft","TE","13","0","0","","0","0.0","8","86","10.8","1","6.6","8","86","10.8","1","","wisconsin","2023"
"4","Quincy Burroughs","WR","13","0","0","","0","0.0","4","30","7.5","0","2.3","4","30","7.5","0","","wisconsin","2023"
"5","CJ Williams","WR","13","0","0","","0","0.0","15","148","9.9","0","11.4","15","148","9.9","0","","wisconsin","2023"
"6","Gavin Meyers","K","13","1","-9","-9.0","0","-0.7","0","0","","0","0.0","1","-9","-9.0","0","","wisconsin","2023"
"7","Haakon Anderson","WR","13","0","0","","0","0.0","1","8","8.0","0","0.6","1","8","8.0","0","","wisconsin","2023"
"8","Hayden Rucci","TE","13","0","0","","0","0.0","11","125","11.4","0","9.6","11","125","11.4","0","","wisconsin","2023"
"9","Jackson Acker","RB","12","72","322","4.5","2","26.8","19","108","5.7","1","9.0","91","430","4.7","3","","wisconsin","2023"
"10","Skyler Bell","WR","12","0","0","","0","0.0","38","296","7.8","1","24.7","38","296","7.8","1","","wisconsin","2023"
"11","Chimere Dike","WR","11","0","0","","0","0.0","19","328","17.3","1","29.8","19","328","17.3","1","","wisconsin","2023"
"12","Bryson Green","WR","11","0","0","","0","0.0","32","480","15.0","2","43.6","32","480","15.0","2","","wisconsin","2023"
"13","Braelon Allen","RB","11","181","984","5.4","12","89.5","28","132","4.7","0","12.0","209","1116","5.3","12","","wisconsin","2023"
"14","Tanner Mordecai","QB","10","90","302","3.4","4","30.2","2","14","7.0","0","1.4","92","316","3.4","4","","wisconsin","2023"
"15","Riley Nowakowski","FB","9","0","0","","0","0.0","7","57","8.1","1","6.3","7","57","8.1","1","","wisconsin","2023"
"16","Cade Yacamelli","RB","9","36","169","4.7","0","18.8","4","23","5.8","0","2.6","40","192","4.8","0","","wisconsin","2023"
"17","Braedyn Locke","QB","5","17","-2","-0.1","0","-0.4","0","0","","0","0.0","17","-2","-0.1","0","","wisconsin","2023"
"18","Trech Kekahuna","WR","5","0","0","","0","0.0","4","64","16.0","0","12.8","4","64","16.0","0","","wisconsin","2023"
"19","Chez Mellusi","RB","4","51","306","6.0","4","76.5","3","12","4.0","0","3.0","54","318","5.9","4","","wisconsin","2023"
"20","Nolan Rucci","OL","3","0","0","","0","0.0","1","3","3.0","1","1.0","1","3","3.0","1","","wisconsin","2023"
"21","Keontez Lewis","WR","1","0","0","","0","0.0","1","12","12.0","0","12.0","1","12","12.0","0","","wisconsin","2023"
