"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Dillon Bell","WR","15","0","0","","0","0.0","20","180","9.0","3","12.0","20","180","9.0","3","","georgia","2022"
"2","Stetson Bennett","QB","15","57","205","3.6","10","13.7","0","0","","0","0.0","57","205","3.6","10","H-4","georgia","2022"
"3","Marcus Rosemy-Jacksaint","WR","15","0","0","","0","0.0","29","337","11.6","2","22.5","29","337","11.6","2","","georgia","2022"
"4","Ladd McConkey","WR","15","7","134","19.1","2","8.9","58","762","13.1","7","50.8","65","896","13.8","9","","georgia","2022"
"5","Kenny McIntosh","RB","15","150","829","5.5","10","55.3","43","505","11.7","2","33.7","193","1334","6.9","12","","georgia","2022"
"6","Kearis Jackson","WR","15","1","-5","-5.0","0","-0.3","21","320","15.2","0","21.3","22","315","14.3","0","","georgia","2022"
"7","Jackson Meeks","WR","15","0","0","","0","0.0","6","65","10.8","0","4.3","6","65","10.8","0","","georgia","2022"
"8","Dominick Blaylock","WR","15","0","0","","0","0.0","15","227","15.1","1","15.1","15","227","15.1","1","","georgia","2022"
"9","Darnell Washington","TE","15","0","0","","0","0.0","28","454","16.2","2","30.3","28","454","16.2","2","","georgia","2022"
"10","Daijun Edwards","RB","15","140","769","5.5","7","51.3","14","101","7.2","0","6.7","154","870","5.6","7","","georgia","2022"
"11","Brock Bowers","TE","15","9","109","12.1","3","7.3","63","942","15.0","7","62.8","72","1051","14.6","10","","georgia","2022"
"12","Kendall Milton","RB","13","85","592","7.0","8","45.5","5","64","12.8","1","4.9","90","656","7.3","9","","georgia","2022"
"13","Oscar Delp","TE","13","0","0","","0","0.0","5","61","12.2","1","4.7","5","61","12.2","1","","georgia","2022"
"14","Branson Robinson","RB","12","68","330","4.9","3","27.5","1","2","2.0","0","0.2","69","332","4.8","3","","georgia","2022"
"15","Cash Jones","RB","11","2","44","22.0","1","4.0","2","11","5.5","0","1.0","4","55","13.8","1","","georgia","2022"
"16","Arian Smith","WR","11","0","0","","0","0.0","7","198","28.3","1","18.0","7","198","28.3","1","","georgia","2022"
"17","De'Nylon Morrissette","WR","10","1","8","8.0","0","0.8","4","34","8.5","0","3.4","5","42","8.4","0","","georgia","2022"
"18","Cole Speer","WR","7","0","0","","0","0.0","1","12","12.0","0","1.7","1","12","12.0","0","","georgia","2022"
"19","Carson Beck","QB","7","7","43","6.1","0","6.1","0","0","","0","0.0","7","43","6.1","0","","georgia","2022"
"20","Adonai Mitchell","WR","6","0","0","","0","0.0","9","134","14.9","3","22.3","9","134","14.9","3","","georgia","2022"
"21","Mekhi Mews","WR","4","0","0","","0","0.0","2","9","4.5","0","2.3","2","9","4.5","0","","georgia","2022"
"22","Brock Vandagriff","QB","3","1","7","7.0","0","2.3","0","0","","0","0.0","1","7","7.0","0","","georgia","2022"
"23","Arik Gilbert","WR","3","0","0","","0","0.0","2","16","8.0","1","5.3","2","16","8.0","1","","georgia","2022"
"24","Sevaughn Clark","RB","3","7","44","6.3","0","14.7","1","4","4.0","0","1.3","8","48","6.0","0","","georgia","2022"
