"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Zaire Barnes","LB","12","1","1","1.0","0","0.1","0","0","","0","0.0","1","1","1.0","0","","western-michigan","2022"
"2","Zahir Abdus-Salaam","RB","12","46","100","2.2","0","8.3","1","-2","-2.0","0","-0.2","47","98","2.1","0","","western-michigan","2022"
"3","Corey Crooms","WR","12","2","-5","-2.5","0","-0.4","57","814","14.3","5","67.8","59","809","13.7","5","","western-michigan","2022"
"4","Sean Tyler","RB","12","209","1027","4.9","7","85.6","12","111","9.3","1","9.3","221","1138","5.1","8","","western-michigan","2022"
"5","Nick Mihalic","P","12","1","-3","-3.0","0","-0.3","0","0","","0","0.0","1","-3","-3.0","0","","western-michigan","2022"
"6","Jehlani Galloway","WR","12","0","0","","0","0.0","28","344","12.3","0","28.7","28","344","12.3","0","","western-michigan","2022"
"7","Keni-H Lovely","DB","12","0","0","","0","0.0","1","8","8.0","0","0.7","1","8","8.0","0","","western-michigan","2022"
"8","Anthony Sambucci","WR","11","0","0","","0","0.0","20","276","13.8","1","25.1","20","276","13.8","1","","western-michigan","2022"
"9","Blake Bosma","TE","9","0","0","","0","0.0","20","145","7.3","1","16.1","20","145","7.3","1","","western-michigan","2022"
"10","Kaevion Mack","WR","7","0","0","","0","0.0","2","21","10.5","0","3.0","2","21","10.5","0","","western-michigan","2022"
"11","Josh Burgett","TE","7","0","0","","0","0.0","4","48","12.0","1","6.9","4","48","12.0","1","","western-michigan","2022"
"12","La'darius Jefferson","RB","7","56","235","4.2","5","33.6","5","55","11.0","0","7.9","61","290","4.8","5","","western-michigan","2022"
"13","Jack Salopek","QB","7","58","52","0.9","1","7.4","0","0","","0","0.0","58","52","0.9","1","","western-michigan","2022"
"14","Malique Dieudonne","WR","6","0","0","","0","0.0","5","63","12.6","0","10.5","5","63","12.6","0","","western-michigan","2022"
"15","Mareyohn Hrabowski","QB","6","26","63","2.4","0","10.5","0","0","","0","0.0","26","63","2.4","0","","western-michigan","2022"
"16","Nate Anderson","WR","4","0","0","","0","0.0","7","44","6.3","0","11.0","7","44","6.3","0","","western-michigan","2022"
"17","Jalen Buckley","RB","4","9","27","3.0","0","6.8","0","0","","0","0.0","9","27","3.0","0","","western-michigan","2022"
"18","Trae Allen","RB","4","6","15","2.5","0","3.8","0","0","","0","0.0","6","15","2.5","0","","western-michigan","2022"
"19","Treyson Bourguet","QB","4","43","154","3.6","1","38.5","0","0","","0","0.0","43","154","3.6","1","","western-michigan","2022"
"20","A.J. Abbott","WR","4","0","0","","0","0.0","5","61","12.2","1","15.3","5","61","12.2","1","","western-michigan","2022"
"21","Stone Hollenbach","QB","1","1","-9","-9.0","0","-9.0","0","0","","0","0.0","1","-9","-9.0","0","","western-michigan","2022"
