"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Zayin West","DL","12","0","0","","0","0.0","1","14","14.0","0","1.2","1","14","14.0","0","","kent-state","2022"
"2","Marquez Cooper","RB","12","285","1326","4.7","13","110.5","8","94","11.8","0","7.8","293","1420","4.8","13","","kent-state","2022"
"3","Luke Floriea","WR","12","1","-4","-4.0","0","-0.3","4","51","12.8","0","4.3","5","47","9.4","0","","kent-state","2022"
"4","Bryan Bradford","RB","12","64","302","4.7","2","25.2","5","42","8.4","1","3.5","69","344","5.0","3","","kent-state","2022"
"5","Devontez Walker","WR","12","3","29","9.7","1","2.4","58","921","15.9","11","76.8","61","950","15.6","12","","kent-state","2022"
"6","Gavin Garcia","RB","12","35","211","6.0","1","17.6","1","24","24.0","0","2.0","36","235","6.5","1","","kent-state","2022"
"7","Kris Leach","TE","11","0","0","","0","0.0","8","94","11.8","0","8.5","8","94","11.8","0","","kent-state","2022"
"8","Keenan Orr","TE","11","0","0","","0","0.0","1","3","3.0","0","0.3","1","3","3.0","0","","kent-state","2022"
"9","Collin Schlee","QB","11","98","489","5.0","4","44.5","1","-16","-16.0","0","-1.5","99","473","4.8","4","","kent-state","2022"
"10","Raymond James","WR","10","2","2","1.0","0","0.2","13","97","7.5","0","9.7","15","99","6.6","0","","kent-state","2022"
"11","Dante Cephas","WR","9","2","12","6.0","0","1.3","48","744","15.5","3","82.7","50","756","15.1","3","","kent-state","2022"
"12","Ja'Shaun Poke","WR","8","2","7","3.5","1","0.9","31","362","11.7","1","45.3","33","369","11.2","2","","kent-state","2022"
"13","Trell Harris","WR","8","0","0","","0","0.0","13","136","10.5","1","17.0","13","136","10.5","1","","kent-state","2022"
"14","Marcus Harris","WR","7","0","0","","0","0.0","2","16","8.0","0","2.3","2","16","8.0","0","","kent-state","2022"
"15","Devin Kargman","QB","6","7","-27","-3.9","0","-4.5","0","0","","0","0.0","7","-27","-3.9","0","","kent-state","2022"
"16","Daniel Bangura","RB","5","5","13","2.6","0","2.6","0","0","","0","0.0","5","13","2.6","0","","kent-state","2022"
"17","Shakhi Carson","RB","2","6","61","10.2","1","30.5","0","0","","0","0.0","6","61","10.2","1","","kent-state","2022"
"18","Tommy Ulatowski","QB","2","4","21","5.3","0","10.5","0","0","","0","0.0","4","21","5.3","0","","kent-state","2022"
