"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Shedro Louis","RB","14","34","101","3.0","0","7.2","5","47","9.4","0","3.4","39","148","3.8","0","","tulane","2023"
"2","Reggie Brown","TE","14","0","0","","0","0.0","3","25","8.3","0","1.8","3","25","8.3","0","","tulane","2023"
"3","Alex Bauman","TE","14","0","0","","0","0.0","35","286","8.2","5","20.4","35","286","8.2","5","","tulane","2023"
"4","Makhi Hughes","RB","14","258","1378","5.3","7","98.4","11","67","6.1","0","4.8","269","1445","5.4","7","","tulane","2023"
"5","Yulkeith Brown","WR","13","6","64","10.7","2","4.9","33","391","11.8","2","30.1","39","455","11.7","4","","tulane","2023"
"6","Chris Brazzell II","WR","13","0","0","","0","0.0","44","711","16.2","5","54.7","44","711","16.2","5","","tulane","2023"
"7","Chris Carter","TE","13","0","0","","0","0.0","13","142","10.9","2","10.9","13","142","10.9","2","","tulane","2023"
"8","Dontae Fleming","WR","12","0","0","","0","0.0","6","94","15.7","0","7.8","6","94","15.7","0","","tulane","2023"
"9","Bryce Bohanon","WR","11","0","0","","0","0.0","9","117","13.0","0","10.6","9","117","13.0","0","","tulane","2023"
"10","Michael Pratt","QB","11","98","286","2.9","5","26.0","0","0","","0","0.0","98","286","2.9","5","","tulane","2023"
"11","Jha'Quan Jackson","WR","10","5","51","10.2","0","5.1","26","439","16.9","4","43.9","31","490","15.8","4","","tulane","2023"
"12","Shaadie Clayton-Johnson","RB","10","41","150","3.7","0","15.0","10","87","8.7","0","8.7","51","237","4.6","0","","tulane","2023"
"13","Lawrence Keys III","WR","10","4","25","6.3","0","2.5","33","599","18.2","7","59.9","37","624","16.9","7","","tulane","2023"
"14","Arnold Barnes III","RB","7","23","138","6.0","0","19.7","0","0","","0","0.0","23","138","6.0","0","","tulane","2023"
"15","Kai Horton","QB","5","24","-25","-1.0","2","-5.0","0","0","","0","0.0","24","-25","-1.0","2","","tulane","2023"
"16","Justin Ibieta","QB","3","2","7","3.5","0","2.3","0","0","","0","0.0","2","7","3.5","0","","tulane","2023"
"17","Jalen Rogers","WR","2","1","5","5.0","0","2.5","1","5","5.0","0","2.5","2","10","5.0","0","","tulane","2023"
"18","Iverson Celestine","RB","2","4","17","4.3","0","8.5","0","0","","0","0.0","4","17","4.3","0","","tulane","2023"
"19","George Arata","RB","1","2","7","3.5","0","7.0","0","0","","0","0.0","2","7","3.5","0","","tulane","2023"
"20","Charles Schibler","RB","1","1","-1","-1.0","0","-1.0","0","0","","0","0.0","1","-1","-1.0","0","","tulane","2023"
"21","Tate Jernigan","RB","1","1","8","8.0","0","8.0","0","0","","0","0.0","1","8","8.0","0","","tulane","2023"
