"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Terrell Warner","WR","12","1","-4","-4.0","0","-0.3","38","334","8.8","1","27.8","39","330","8.5","1","","new-mexico-state","2021"
"2","Jared Wyatt","WR","12","0","0","","0","0.0","49","629","12.8","3","52.4","49","629","12.8","3","","new-mexico-state","2021"
"3","Juwuan Price","RB","12","135","692","5.1","10","57.7","26","181","7.0","0","15.1","161","873","5.4","10","","new-mexico-state","2021"
"4","Thomaz Whitford","TE","11","0","0","","0","0.0","19","206","10.8","2","18.7","19","206","10.8","2","","new-mexico-state","2021"
"5","Eric Marsh","LB","11","0","0","","0","0.0","1","1","1.0","1","0.1","1","1","1.0","1","","new-mexico-state","2021"
"6","Jonah Johnson","QB","11","130","158","1.2","4","14.4","0","0","","0","0.0","130","158","1.2","4","","new-mexico-state","2021"
"7","Lawrence Dixon","WR","11","0","0","","0","0.0","1","7","7.0","0","0.6","1","7","7.0","0","","new-mexico-state","2021"
"8","Andre Bodison","WR","10","1","4","4.0","0","0.4","32","403","12.6","0","40.3","33","407","12.3","0","","new-mexico-state","2021"
"9","Cole Harrity","WR","10","0","0","","0","0.0","30","238","7.9","1","23.8","30","238","7.9","1","","new-mexico-state","2021"
"10","Isaiah Garcia-Castaneda","WR","10","1","6","6.0","0","0.6","37","578","15.6","4","57.8","38","584","15.4","4","","new-mexico-state","2021"
"11","Alex Escobar","RB","10","19","57","3.0","0","5.7","8","75","9.4","0","7.5","27","132","4.9","0","","new-mexico-state","2021"
"12","Justice Powers","WR","9","2","2","1.0","0","0.2","7","167","23.9","0","18.6","9","169","18.8","0","","new-mexico-state","2021"
"13","O'Maury Samuels","RB","9","65","202","3.1","1","22.4","12","72","6.0","0","8.0","77","274","3.6","1","","new-mexico-state","2021"
"14","Robert Downs III","WR","7","0","0","","0","0.0","14","143","10.2","1","20.4","14","143","10.2","1","","new-mexico-state","2021"
"15","PJ Johnson III","","6","0","0","","0","0.0","12","101","8.4","1","16.8","12","101","8.4","1","","new-mexico-state","2021"
"16","Glynn Johnson III","WR","4","0","0","","0","0.0","12","101","8.4","1","25.3","12","101","8.4","1","","new-mexico-state","2021"
"17","Ron Vann","WR","3","0","0","","0","0.0","1","6","6.0","0","2.0","1","6","6.0","0","","new-mexico-state","2021"
"18","Dominic Gicinto","WR","2","0","0","","0","0.0","9","95","10.6","1","47.5","9","95","10.6","1","","new-mexico-state","2021"
"19","Dino Maldonado","QB","2","11","68","6.2","0","34.0","0","0","","0","0.0","11","68","6.2","0","","new-mexico-state","2021"
"20","Weston Eget","QB","2","4","17","4.3","0","8.5","0","0","","0","0.0","4","17","4.3","0","","new-mexico-state","2021"
