"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Jermaine Terry II","TE","13","0","0","","0","0.0","6","52","8.7","1","4.0","6","52","8.7","1","","oregon-state","2023"
"2","Jeremiah Noga","WR","13","0","0","","0","0.0","8","113","14.1","1","8.7","8","113","14.1","1","","oregon-state","2023"
"3","Silas Bolden","WR","13","9","84","9.3","2","6.5","54","746","13.8","5","57.4","63","830","13.2","7","","oregon-state","2023"
"4","Bryce Caufield","TE","13","0","0","","0","0.0","3","43","14.3","0","3.3","3","43","14.3","0","","oregon-state","2023"
"5","Jake Reichle","RB","13","4","34","8.5","0","2.6","1","1","1.0","0","0.1","5","35","7.0","0","","oregon-state","2023"
"6","Rweha Munyagi Jr.","WR","13","0","0","","0","0.0","7","143","20.4","1","11.0","7","143","20.4","1","","oregon-state","2023"
"7","Deshaun Fenwick","RB","13","96","515","5.4","5","39.6","9","76","8.4","2","5.8","105","591","5.6","7","","oregon-state","2023"
"8","Riley Sharp","TE","13","0","0","","0","0.0","7","113","16.1","2","8.7","7","113","16.1","2","","oregon-state","2023"
"9","Isaiah Newell","RB","13","25","78","3.1","0","6.0","0","0","","0","0.0","25","78","3.1","0","","oregon-state","2023"
"10","Jesiah Irish","WR","12","5","14","2.8","0","1.2","18","302","16.8","1","25.2","23","316","13.7","1","","oregon-state","2023"
"11","Jack Velling","TE","12","0","0","","0","0.0","29","438","15.1","8","36.5","29","438","15.1","8","","oregon-state","2023"
"12","D.J. Uiagalelei","QB","12","68","219","3.2","6","18.3","0","0","","0","0.0","68","219","3.2","6","","oregon-state","2023"
"13","Damien Martinez","RB","12","194","1185","6.1","9","98.8","11","126","11.5","0","10.5","205","1311","6.4","9","","oregon-state","2023"
"14","Atticus Sappington","K","12","1","9","9.0","0","0.8","0","0","","0","0.0","1","9","9.0","0","","oregon-state","2023"
"15","Joshua Gray","OL","11","1","3","3.0","1","0.3","0","0","","0","0.0","1","3","3.0","1","","oregon-state","2023"
"16","Jimmy Valsin III","WR","11","0","0","","0","0.0","11","154","14.0","2","14.0","11","154","14.0","2","","oregon-state","2023"
"17","Trent Walker","WR","11","0","0","","0","0.0","5","66","13.2","0","6.0","5","66","13.2","0","","oregon-state","2023"
"18","Anthony Gould","WR","11","4","22","5.5","0","2.0","44","718","16.3","2","65.3","48","740","15.4","2","","oregon-state","2023"
"19","Isaac Hodgins","DL","11","0","0","","0","0.0","2","6","3.0","1","0.5","2","6","3.0","1","","oregon-state","2023"
"20","Aidan Chiles","QB","9","17","79","4.6","3","8.8","0","0","","0","0.0","17","79","4.6","3","","oregon-state","2023"
"21","Zachary Card","WR","4","0","0","","0","0.0","5","35","7.0","0","8.8","5","35","7.0","0","","oregon-state","2023"
"22","Jamai East","WR","2","0","0","","0","0.0","1","10","10.0","0","5.0","1","10","10.0","0","","oregon-state","2023"
"23","Gavin Haines","RB","2","2","6","3.0","0","3.0","0","0","","0","0.0","2","6","3.0","0","","oregon-state","2023"
"24","David Wells Jr.","WR","2","0","0","","0","0.0","1","6","6.0","0","3.0","1","6","6.0","0","","oregon-state","2023"
"25","Ben Gulbranson","QB","2","5","-12","-2.4","0","-6.0","0","0","","0","0.0","5","-12","-2.4","0","","oregon-state","2023"
