"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Zakhari Franklin","WR","14","0","0","","0","0.0","94","1136","12.1","15","81.1","94","1136","12.1","15","","texas-san-antonio","2022"
"2","Oscar Cardenas","TE","14","2","3","1.5","0","0.2","31","438","14.1","2","31.3","33","441","13.4","2","","texas-san-antonio","2022"
"3","Frank Harris","QB","14","129","602","4.7","9","43.0","2","12","6.0","0","0.9","131","614","4.7","9","","texas-san-antonio","2022"
"4","Dan Dishman","TE","14","0","0","","0","0.0","13","154","11.8","1","11.0","13","154","11.8","1","","texas-san-antonio","2022"
"5","Isaiah Davis","WR","13","0","0","","0","0.0","1","16","16.0","0","1.2","1","16","16.0","0","","texas-san-antonio","2022"
"6","Joshua Cephus","WR","13","3","10","3.3","1","0.8","87","985","11.3","6","75.8","90","995","11.1","7","","texas-san-antonio","2022"
"7","Kevorian Barnes","RB","13","135","845","6.3","6","65.0","10","115","11.5","0","8.8","145","960","6.6","6","","texas-san-antonio","2022"
"8","Chris Carpenter","WR","12","3","18","6.0","0","1.5","9","74","8.2","0","6.2","12","92","7.7","0","","texas-san-antonio","2022"
"9","Brenden Brady","RB","12","156","699","4.5","9","58.3","18","190","10.6","0","15.8","174","889","5.1","9","","texas-san-antonio","2022"
"10","Gavin Sharp","TE","10","0","0","","0","0.0","5","76","15.2","0","7.6","5","76","15.2","0","","texas-san-antonio","2022"
"11","De'Corian Clark","WR","9","0","0","","0","0.0","51","741","14.5","8","82.3","51","741","14.5","8","","texas-san-antonio","2022"
"12","Tykee Ogle-Kellogg","WR","9","0","0","","0","0.0","13","220","16.9","2","24.4","13","220","16.9","2","","texas-san-antonio","2022"
"13","Trelon Smith","RB","7","54","190","3.5","2","27.1","2","26","13.0","0","3.7","56","216","3.9","2","","texas-san-antonio","2022"
"14","Eddie Lee Marburger","QB","6","9","27","3.0","0","4.5","0","0","","0","0.0","9","27","3.0","0","","texas-san-antonio","2022"
"15","Camron Cooper","TE","4","0","0","","0","0.0","1","4","4.0","0","1.0","1","4","4.0","0","","texas-san-antonio","2022"
"16","Houston Thomas","TE","4","0","0","","0","0.0","1","0","0.0","0","0.0","1","0","0.0","0","","texas-san-antonio","2022"
"17","Jace Wilson","WR","4","1","-2","-2.0","0","-0.5","0","0","","0","0.0","1","-2","-2.0","0","","texas-san-antonio","2022"
"18","Tye Edwards","RB","3","14","44","3.1","0","14.7","0","0","","0","0.0","14","44","3.1","0","","texas-san-antonio","2022"
"19","Tre'von Bradley","WR","3","0","0","","0","0.0","1","9","9.0","0","3.0","1","9","9.0","0","","texas-san-antonio","2022"
"20","Jaren Randle","WR","2","0","0","","0","0.0","1","6","6.0","0","3.0","1","6","6.0","0","","texas-san-antonio","2022"
"21","Justin Rodriguez","RB","2","14","34","2.4","1","17.0","1","8","8.0","0","4.0","15","42","2.8","1","","texas-san-antonio","2022"
"22","Cam Peters","QB","2","3","4","1.3","0","2.0","0","0","","0","0.0","3","4","1.3","0","","texas-san-antonio","2022"
"23","Kaedric Cobbs","RB","1","1","5","5.0","0","5.0","0","0","","0","0.0","1","5","5.0","0","","texas-san-antonio","2022"
"24","Julon Williams","RB","1","1","-1","-1.0","0","-1.0","0","0","","0","0.0","1","-1","-1.0","0","","texas-san-antonio","2022"
"25","Jaylon Lott","RB","1","1","3","3.0","0","3.0","0","0","","0","0.0","1","3","3.0","0","","texas-san-antonio","2022"
