"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Billy Dozier","WR","13","4","4","1.0","0","0.3","6","66","11.0","0","5.1","10","70","7.0","0","","northern-illinois","2023"
"2","Brock Lampe","FB","13","13","52","4.0","1","4.0","7","87","12.4","0","6.7","20","139","7.0","1","","northern-illinois","2023"
"3","Antario Brown","RB","13","212","1296","6.1","10","99.7","12","52","4.3","1","4.0","224","1348","6.0","11","","northern-illinois","2023"
"4","Chris Carter","TE","13","0","0","","0","0.0","12","178","14.8","2","13.7","12","178","14.8","2","","northern-illinois","2023"
"5","Trayvon Rudolph","WR","13","22","182","8.3","1","14.0","51","531","10.4","2","40.8","73","713","9.8","3","","northern-illinois","2023"
"6","Tom Foley","P","13","1","-5","-5.0","0","-0.4","0","0","","0","0.0","1","-5","-5.0","0","","northern-illinois","2023"
"7","Rocky Lombardi","QB","13","72","129","1.8","7","9.9","0","0","","0","0.0","72","129","1.8","7","","northern-illinois","2023"
"8","Kanon Woodill","K","13","0","0","","0","0.0","1","32","32.0","1","2.5","1","32","32.0","1","","northern-illinois","2023"
"9","Gavin Williams","RB","13","95","488","5.1","3","37.5","24","147","6.1","0","11.3","119","635","5.3","3","","northern-illinois","2023"
"10","Grayson Barnes","WR","13","0","0","","0","0.0","23","422","18.3","5","32.5","23","422","18.3","5","","northern-illinois","2023"
"11","Tristen Tewes","TE","12","0","0","","0","0.0","3","34","11.3","0","2.8","3","34","11.3","0","","northern-illinois","2023"
"12","Dane Pardridge","WR","12","0","0","","0","0.0","11","161","14.6","1","13.4","11","161","14.6","1","","northern-illinois","2023"
"13","Davis Patterson","WR","11","0","0","","0","0.0","16","197","12.3","0","17.9","16","197","12.3","0","","northern-illinois","2023"
"14","Jalen Johnson","WR","10","0","0","","0","0.0","17","151","8.9","1","15.1","17","151","8.9","1","","northern-illinois","2023"
"15","Cam Thompson","WR","8","0","0","","0","0.0","2","10","5.0","0","1.3","2","10","5.0","0","","northern-illinois","2023"
"16","Kacper Rutkiewicz","WR","6","2","14","7.0","0","2.3","21","319","15.2","2","53.2","23","333","14.5","2","","northern-illinois","2023"
"17","Justin Lynch","RB","5","13","88","6.8","1","17.6","0","0","","0","0.0","13","88","6.8","1","","northern-illinois","2023"
"18","Keyshaun Pipkin","WR","5","0","0","","0","0.0","1","8","8.0","0","1.6","1","8","8.0","0","","northern-illinois","2023"
"19","Ethan Hampton","QB","4","4","6","1.5","0","1.5","0","0","","0","0.0","4","6","1.5","0","","northern-illinois","2023"
"20","Kyle Thomas","WR","3","1","3","3.0","0","1.0","3","62","20.7","0","20.7","4","65","16.3","0","","northern-illinois","2023"
"21","Christian Nash","RB","2","8","35","4.4","0","17.5","0","0","","0","0.0","8","35","4.4","0","","northern-illinois","2023"
"22","Jaylen Poe","RB","1","6","44","7.3","0","44.0","0","0","","0","0.0","6","44","7.3","0","","northern-illinois","2023"
"23","Kendrell Flowers","RB","1","3","10","3.3","0","10.0","1","3","3.0","0","3.0","4","13","3.3","0","","northern-illinois","2023"
